title,release_year,artists,genres,region,track_id,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Qué Susto,1996.0,Los Reyes Locos,Latin,Mexico,2YTqofqejotPkWFMkpqu47,Que Sabrán,27.0,230695.0,True,0.803,0.511,1.0,-13.653,1.0,0.399,0.0855,0.0,0.117,0.776,119.097,4.0,spanish
La Tejanita,,Irma Garza,Latin,US,2M7L6ZcvqvLWexJzwKZRqC,Las Canciones de Juan D'arienzo,17.0,133333.0,False,0.701,0.375,1.0,-9.167,0.0,0.134,0.97,0.00045,0.0815,0.764,140.428,4.0,tango
Balancê,,Carmen Miranda,Latin,Brazil,1oUAdxeXzLjXuBqm8GBq0K,Unleash,44.0,189386.0,False,0.367,0.965,11.0,-1.752,0.0,0.147,0.000107,0.00014,0.403,0.475,175.106,4.0,j-idol
Pasando El Macho / Ola De La Mar,,Motora y Su Grupo,Latin,US,6yzikW529P1w3mwxAoMC3H,En El Underground,24.0,242826.0,False,0.58,0.292,6.0,-10.666,0.0,0.12,0.817,0.0,0.0905,0.328,108.499,4.0,tango
El Album De Oro De Julio Sosa,1974.0,Julio Sosa,Latin,US,6yZzhSXmwDC7tHTqjj2mZj,Ondas Theta 2018 - Frecuencias Relajantes para Dormir y Dejar de Pensar Tanto,22.0,291000.0,False,0.21,0.122,7.0,-19.735,0.0,0.0362,0.955,0.722,0.118,0.0384,132.386,3.0,world-music
Viva El Mariachi,1989.0,Jose Alfredo Castillo,Latin,US,0r5a4dtFlmvrR1tu88AX6r,Colección De Oro,33.0,156160.0,False,0.583,0.705,4.0,-6.911,0.0,0.039,0.487,0.0,0.771,0.875,110.551,4.0,rock-n-roll
Latin Dance Party,1959.0,Orchester Erwin Halletz,Latin,Spain,4GT1NVYkxsN3grh7zclyLa,Techno Party,60.0,197142.0,False,0.607,0.883,11.0,-6.75,1.0,0.0519,0.000438,0.426,0.368,0.036,126.023,4.0,progressive-house
No Hacen Falta Muchas Cosas / Piensa Mas,,Maggie Carles Y Luis Nodal,Latin,Cuba,5aWWkqDqVMGcYSI4MzEJqY,Music Without Words - Guitarra Vol. 2,22.0,308981.0,False,0.454,0.328,2.0,-6.089,1.0,0.0337,0.871,0.85,0.117,0.451,139.757,3.0,guitar
Como Se Pianta La Vida / Tu Desprecio,1950.0,Edgardo Donato Y Su Orquesta Típica,Latin,Argentina,6B4DffiwDvQzdrIhayii4R,Pra Tomar Todas!,49.0,219543.0,False,0.594,0.743,4.0,-2.564,1.0,0.0303,0.467,0.0,0.597,0.714,120.0,4.0,sertanejo
Live!,2004.0,Ruben Blades; Son Del Solar,Latin,Venezuela,483GOX8UcUDXdQiKGFN3JN,The Stadium Techno Experience,57.0,212466.0,False,0.497,0.977,5.0,-5.495,0.0,0.0551,0.000949,0.11,0.722,0.49,143.033,4.0,happy
Salsa Caliente Light,1996.0,Various,Latin,Italy,1Cx5tsliVtAZRqh4e7l82t,La navidad es todo aquello que nos hace recordar...,0.0,219906.0,False,0.815,0.815,7.0,-5.334,1.0,0.0431,0.721,0.0107,0.0407,0.883,100.057,4.0,salsa
Grandes Exitos,2007.0,Rayito Colombiano,Latin,Argentina,2K08WKliY0Bj44u7GW7JFz,Punk Rock Até Os Ossos,34.0,201906.0,False,0.357,0.962,9.0,-4.661,1.0,0.0703,0.000216,0.0316,0.0469,0.616,178.14,4.0,punk-rock
Verde Amarelo Negro Anil,,Nilze Carvalho,Latin,Brazil,4SIbtXsC1dmBTIQuRPmglZ,O Forró Voltou,41.0,129966.0,False,0.672,0.898,10.0,-1.645,0.0,0.066,0.314,0.0,0.112,0.972,151.857,4.0,forro
Homenaje A Placido Acevedo,1972.0,Trío Los Soberanos,Latin,Venezuela,7pm3pLyVVwR8bEO6OtaEmg,Amapola del 66,35.0,286080.0,False,0.46,0.847,9.0,-6.462,0.0,0.0337,0.0192,0.0284,0.41,0.509,103.253,4.0,ska
A Cualquiera Le Pasa,1980.0,La Sonora Dinamita,Latin,Ecuador,7epXbE0HjHnDrPfbYpl3eq,Lo Mejor De Lo Mejor De Marco Antonio Muniz,30.0,233640.0,False,0.283,0.507,7.0,-10.73,0.0,0.092,0.485,0.0011,0.108,0.408,168.382,4.0,rock-n-roll
O Sábio No Frevo Vol. 3,,Izaldo Silva,Latin,Brazil,6t8mmZgaYAd9yVnBBhOuQG,Tudozaras,51.0,174666.0,True,0.707,0.603,5.0,-8.787,0.0,0.461,0.793,0.0,0.116,0.396,89.831,4.0,brazil
Una Mentira / Espanyola,1967.0,Haydarpaşa Lisesi,Latin,Turkey,6XHIrU7a7sP4zqQ1adUArQ,El Último de Los Grandes Trovadores,25.0,135960.0,False,0.587,0.178,1.0,-14.274,0.0,0.121,0.939,1.84e-05,0.0984,0.549,83.52,4.0,guitar
Máscara Negra,1967.0,Eladyr Porto,Latin,Brazil,0E1MMx1sGNutWgkNpgDRml,Corazón Guerrero,27.0,472506.0,False,0.467,0.483,2.0,-10.804,0.0,0.0482,0.748,0.013,0.0369,0.723,95.889,4.0,salsa
Evolución,2000.0,Luis Enrique,Latin,US,1AbUol55LyKcoh4WM2zJCJ,Usa Toda Tu Fuerza,25.0,167893.0,False,0.556,0.952,1.0,-6.345,0.0,0.0761,3.11e-05,0.00285,0.186,0.359,104.111,4.0,heavy-metal
…El Fenómeno De La Cumbia,2000.0,Eclipse (179),Latin,Argentina,4H56F3fd4ND381MigKXJFV,La Cumparsita,18.0,161933.0,False,0.64,0.283,2.0,-8.848,0.0,0.0376,0.505,0.0961,0.0845,0.618,120.089,4.0,tango
Sueño,2023.0,Jencarlos; Yotuel; Arturo Sandoval,Latin,,10AqmC3X99g8ucJtz4D4xG,Soleado,14.0,146083.0,False,0.669,0.46,11.0,-6.434,0.0,0.0461,0.711,0.973,0.146,0.362,95.988,4.0,study
Clasicas De Clasicos - De La Bachata,2001.0,Various,Latin,US,0D3Sk50zjkHC7RZCSntomo,Música Relajante Para Calmar La Mente,29.0,1457998.0,False,0.144,0.0389,2.0,-27.084,0.0,0.0463,0.985,0.688,0.096,0.0334,77.219,3.0,world-music
Back To The Great Sound,2020.0,Calle Maestra; José Aguirre,Latin,US,1ZF747WWzQNJqqgXuhN8aS,Twistin' All Night Long,25.0,127707.0,False,0.569,0.627,10.0,-9.495,1.0,0.056,0.751,0.0,0.0601,0.912,168.056,4.0,rockabilly
Copa 90,1990.0,Various,Latin,Brazil,37Uo0LbAl5Tivag40VBotw,Compañera,16.0,215361.0,False,0.547,0.524,1.0,-9.359,0.0,0.178,0.273,0.0,0.134,0.252,170.085,4.0,happy
Alberto Marino Y Su Hija Claudia - Amor De Buenos Aires,1973.0,Alberto Marino,Latin,Argentina,5sr2LyqsZxYglWhJUpLpE1,Mis Canciones Favoritas De Telenovelas,38.0,154413.0,False,0.433,0.295,0.0,-9.415,0.0,0.0325,0.867,0.0,0.124,0.234,104.218,4.0,spanish
14 Pistas Para Cantar Como: Puerto Rican Power,2002.0,Galileo Y Su Banda,Latin,Colombia,69RBhbgVjnfVzzUvFokYRC,La Autentica de Jerez Zacatecas - 15 Exitos,48.0,172920.0,False,0.698,0.443,3.0,-9.526,1.0,0.0459,0.391,0.0,0.086,0.931,136.803,4.0,r-n-b
Canta,1981.0,Agustin Irusta,Latin,Venezuela,30QU4RJntz98HlLOlkRgew,Canta,47.0,264697.0,False,0.228,0.634,8.0,-5.333,1.0,0.0354,0.145,0.0,0.0835,0.111,172.285,4.0,brazil
Jibaro Soy...,1992.0,Raphy Leavitt Y Su Orquesta La Selecta,Latin,US,5xTmcjxQguPN6geEITSbJf,Bou Kahichi...,24.0,217420.0,False,0.796,0.72,11.0,-6.6,0.0,0.0479,0.357,0.0,0.28,0.934,111.058,4.0,samba
Como No Pensar En Ti,1998.0,Los Vallenatos De La Cumbia,Latin,Argentina,6GIQckKtzHYA8MHoRWRkcy,No todo lo puedes dar,45.0,275160.0,False,0.731,0.58,4.0,-6.91,0.0,0.0461,0.15,0.000599,0.189,0.59,108.038,4.0,alt-rock
Las Norteñitas,1969.0,Las Norteñitas,Latin,Mexico,3dKBBjqOdZhr53Cq7dcVv1,Baile Con La Sonora Matancera,35.0,177626.0,False,0.584,0.411,2.0,-10.88,1.0,0.0948,0.51,0.0,0.0705,0.968,111.112,4.0,salsa
Greatest Hits,2009.0,Sérgio Mendes,Latin,Japan,46lFttIf5hnUZMGvjK0Wxo,Pharmacy,75.0,227073.0,False,0.506,0.805,1.0,-4.119,1.0,0.0469,0.00711,0.00193,0.0856,0.383,126.008,4.0,house
La Historia Del Flamenco vol 1,1969.0,Sabicas,Latin,Argentina,5Gv6kUJV6yukwNfK8XikRp,"Peine Caracol, Vol. 2",39.0,190593.0,True,0.767,0.94,1.0,-5.967,1.0,0.0713,0.0607,0.00755,0.379,0.675,118.992,4.0,latino
Balada Para Adeline,,Cesar Aranda y Orquesta; Anatole Clayron Y Su Orquesta,Latin,Peru,6OaI0ZpuuHfTYGBCUkXTCk,Kemuel Worship I,31.0,296000.0,False,0.558,0.95,4.0,-6.071,0.0,0.18,0.0366,0.000488,0.973,0.319,136.035,4.0,groove
Quilapayún En Argentina Vol 2 ,1985.0,Quilapayún,Latin,Uruguay,1MZGLqbtT6BQs3OM7R92UY,BachaSalsa Vol. 1,30.0,256050.0,False,0.771,0.656,10.0,-8.846,0.0,0.0339,0.626,1.41e-05,0.0771,0.962,114.994,4.0,salsa
Te Vas Amor,,Irene Rivas,Latin,Guatemala,0q3xjsUpk7stvWNhvaxku3,Mi Pueblo,39.0,135706.0,False,0.514,0.408,9.0,-8.999,0.0,0.0364,0.835,0.0,0.193,0.854,89.76,4.0,rock-n-roll
Ese Mundo Latino,1968.0,Kike Rosa & Orchestra,Latin,US,41JI5sBDfqReFuEcdaVt5j,Brutal Brega,22.0,162680.0,False,0.493,0.849,9.0,-7.563,1.0,0.0622,0.00368,9.71e-05,0.333,0.888,185.039,4.0,rockabilly
Somos Norteños...Total!,1997.0,Ramón Ayala,Latin,US,6evgzFyOeu4zuCPB62UQJM,Lágrimas Del Sol,26.0,251920.0,False,0.684,0.579,11.0,-6.776,0.0,0.029,0.845,0.000111,0.292,0.659,100.322,4.0,guitar
Best Of Celia Cruz,2006.0,Celia Cruz,Latin,Europe,2M2WJ7gBlcKNxdhyfPp9zY,Rejoice,70.0,220560.0,False,0.784,0.713,0.0,-6.865,1.0,0.0339,0.447,0.14,0.0904,0.97,115.443,4.0,disco
Noël Avec M. Danse,,Jean-Guy Bourbonnais,Latin,Canada,3t9AQbyfGnVbe3xuTg9PEX,Premiers émois,56.0,206546.0,False,0.673,0.557,11.0,-6.645,0.0,0.0446,0.502,0.519,0.369,0.282,99.972,4.0,french
Olinda,1967.0,José Tobias,Latin,Brazil,0YbVj1WuvwWwhS6cQZHH53,O Forró Voltou,38.0,148119.0,False,0.543,0.933,10.0,-1.373,1.0,0.0741,0.556,4.21e-05,0.137,0.762,160.013,4.0,forro
Rise,1987.0,Tony Evans And His Orchestra,Latin,UK,1p8B91IjEd9fjOPOSsEN75,RISE,51.0,206213.0,False,0.47,0.932,7.0,-3.202,1.0,0.174,0.0182,0.0,0.464,0.584,164.981,4.0,anime
Trabajando / Juliana,1979.0,Johnny Pacheco; Daniel Santos,Latin,US,2wiXz8o3HyMpCBTbigJmsY,On Air,17.0,534653.0,False,0.388,0.183,9.0,-16.192,0.0,0.0449,0.871,0.301,0.745,0.216,131.825,4.0,tango
Merengues Y Danzones: Salon Mexico,,Nelly Jimenez Y El Conjunto; Linda Quisqueya,Latin,US,6vaRFxq8wymCD3rFueOtyh,Concentración: Sonidos de la Lluvia,26.0,222171.0,False,0.363,0.978,1.0,-25.881,1.0,0.0579,0.918,0.939,0.805,0.0128,97.477,3.0,world-music
Una Sonrisa Distinta/ No Seras De Mi,,Nelo Sosa; Conjunto Cubason,Latin,Cuba,6B4DffiwDvQzdrIhayii4R,Pra Tomar Todas!,49.0,219543.0,False,0.594,0.743,4.0,-2.564,1.0,0.0303,0.467,0.0,0.597,0.714,120.0,4.0,sertanejo
Boleros Para Soñar Productos Beisbol,,Various,Latin,Colombia,6uNVLppQzfxTfKJPIgEXxW,Las 100 Clásicas de Cri Cri Vol. 1,31.0,166906.0,False,0.49,0.289,0.0,-10.722,0.0,0.056,0.833,0.0,0.281,0.698,167.326,4.0,children
El Original,,Trio Matamoros,Latin,US,5B61zzjiE95eO7JycmLbJX,De Colores,33.0,37293.0,False,0.868,0.195,9.0,-17.757,0.0,0.459,0.87,1.59e-05,0.0987,0.839,128.514,4.0,children
Palomita Blanca,2002.0,Montimar,Latin,Netherlands,66ImqO5mIpxjQHSlH8u3gZ,Mi Buenos Aires Querido,16.0,183568.0,False,0.657,0.569,11.0,-4.336,1.0,0.339,0.989,0.0395,0.144,0.78,74.796,1.0,tango
Parrandon Navideño,1983.0,Various,Latin,Venezuela,68BcN05HQw9WR0dYi3cwUO,Perreo Tenebroso Vol. 4,0.0,223613.0,False,0.745,0.914,0.0,-2.667,1.0,0.0872,0.0976,0.0,0.222,0.686,92.983,4.0,reggaeton
El Cayman / Sentimiento Iqueño,,Los Quantos,Latin,Peru,0mAZZ0dvYIwzrZrcXi5z4U,Terra dos Pássaros,21.0,354560.0,False,0.262,0.352,11.0,-13.142,0.0,0.0358,0.569,0.00443,0.189,0.133,88.714,4.0,guitar
Cumbia Disco,1980.0,Grupo Mezquite,Latin,US,5AjUSWK2RtYPxPIXYElrBA,Plumpy Chunks,14.0,348978.0,False,0.75,0.765,1.0,-6.777,1.0,0.0542,0.0012,0.779,0.128,0.456,130.066,4.0,breakbeat
"Bienvenido Granda, Celio González, Nelson Pinedo",,Various,Latin,Colombia,6QJsZJ7YTtWbHakhAEBdNg,The Cali Sessions,27.0,308613.0,False,0.579,0.608,2.0,-12.571,1.0,0.0439,0.798,0.00107,0.46,0.894,102.465,4.0,salsa
Los Metales De Su Voz,1975.0,Perlita De Huelva,Latin,Spain,1YkcLPnPxvJbOkbKJFm9vJ,20 Años Como El Primer Día,42.0,203346.0,False,0.672,0.489,0.0,-5.15,1.0,0.0285,0.549,0.0,0.16,0.927,98.447,3.0,r-n-b
Dimensión Latina '79,1979.0,Dimension Latina,Latin,US,69UZ7jq0OEfymnk2mmXScI,Rock & Halloween,0.0,234466.0,False,0.636,0.937,9.0,-3.94,1.0,0.044,0.00117,0.000223,0.54,0.395,112.641,4.0,alt-rock
Hay Que Darle A Eso / La Batea,,Trio Vegano,Latin,Dominican Republic,2drXQlner4VYpHQyY9yy3s,Clássicos,26.0,270655.0,False,0.281,0.247,4.0,-11.221,1.0,0.0297,0.915,1.02e-05,0.132,0.194,78.873,1.0,groove
Canta A Juan Gabriel ,1981.0,Rocío Dúrcal,Latin,Ecuador,0r5a4dtFlmvrR1tu88AX6r,Colección De Oro,33.0,156160.0,False,0.583,0.705,4.0,-6.911,0.0,0.039,0.487,0.0,0.771,0.875,110.551,4.0,rock-n-roll
Apeate Y Oye,1973.0,Agustin Arce Y Su Nuevo Sonido,Latin,Puerto Rico,63TbBqehgYbVYaj7vt7OAf,OQuadro,30.0,232826.0,False,0.881,0.834,0.0,-5.625,1.0,0.175,0.216,3.97e-05,0.127,0.941,94.967,4.0,afrobeat
Flamenco / Chants & Guitare / Vol. 3,,Los Malagueños,Latin,France,1MZGLqbtT6BQs3OM7R92UY,BachaSalsa Vol. 1,30.0,256050.0,False,0.771,0.656,10.0,-8.846,0.0,0.0339,0.626,1.41e-05,0.0771,0.962,114.994,4.0,salsa
Dios Esta En Tu Vida / Que Te Des Cuenta,,Valentin Nerio; Los Brillantes (11),Latin,US,2drXQlner4VYpHQyY9yy3s,Clássicos,26.0,270655.0,False,0.281,0.247,4.0,-11.221,1.0,0.0297,0.915,1.02e-05,0.132,0.194,78.873,1.0,groove
Navidad En Arpas,,Arpas De América,Latin,Venezuela,0jht9QQhRdBnkATKjVJVWU,Bajo el Rayo Que No Cesa,31.0,909423.0,False,0.553,0.408,10.0,-7.393,0.0,0.353,0.0887,0.000547,0.3,0.072,143.977,4.0,spanish
Nosotros II,1982.0,Joe Quijano,Latin,US,2TR1vKhXhkw1kI51iQiNsz,Amémonos...,21.0,172840.0,False,0.481,0.34,0.0,-14.864,1.0,0.0464,0.904,2.6e-05,0.0967,0.6,141.926,3.0,guitar
The Tango Album,2003.0,Various,Latin,Australia,5htfMmHc7RoGWBMQE8oA9I,The Lightning Thief (Original Cast Recording) [Deluxe Edition],50.0,298120.0,False,0.411,0.427,9.0,-7.382,1.0,0.12,0.71,0.0,0.281,0.538,57.037,4.0,show-tunes
Regalitos De Navidad ,,Juan Coronel; Conjunto De René Santos,Latin,Panama,1k1ToFawLi8ucxHT9hYzSj,Fin de Año,33.0,172904.0,False,0.49,0.302,2.0,-16.394,1.0,0.0672,0.602,0.0,0.22,0.962,129.411,4.0,salsa
Patoteros / Como La Flor De Retamo,,Agustín Magaldi,Latin,US,3GsEY43YrEzbFASVfDL8uJ,"De 2000 pra Frente, Vol. 01",49.0,193205.0,False,0.478,0.81,9.0,-4.67,1.0,0.0792,0.295,0.0,0.097,0.703,132.846,4.0,sertanejo
Mi Libertad,1992.0,Frankie Ruiz,Latin,Venezuela,07MWoC4pmDx3N3dEHvRh88,Allison (Edición Especial),37.0,205973.0,False,0.447,0.627,6.0,-6.747,1.0,0.0307,0.0785,0.0,0.171,0.51,170.041,4.0,punk-rock
O Som Do Sim,1993.0,Celso Fonseca,Latin,Brazil,7LqLHYMZKWDcezKyDmcVrW,O FIM É BOM,40.0,275768.0,False,0.625,0.635,7.0,-7.894,1.0,0.0267,0.566,0.000126,0.158,0.893,119.974,4.0,gospel
Fiesta En El Batey,,Angel Luis Garcia,Latin,US,6jARjNL8SzkvdKxy5WR79f,Exitos De Billo's Caracas Boys,33.0,162086.0,False,0.536,0.648,10.0,-6.848,1.0,0.123,0.487,0.000277,0.332,0.929,204.759,4.0,salsa
Escreve-Me / Sorriso De Cristal,,Roberto Paiva,Latin,Portugal,2wiXz8o3HyMpCBTbigJmsY,On Air,17.0,534653.0,False,0.388,0.183,9.0,-16.192,0.0,0.0449,0.871,0.301,0.745,0.216,131.825,4.0,tango
 Mantovani plays Tangos,,Mantovani And His Orchestra,Latin,UK,1Izwzkicc4P2rEjD5droHU,Velikie ispolniteli Rossii XX veka: Aleksandr Vertinskiy,28.0,184699.0,False,0.545,0.0918,1.0,-16.959,0.0,0.0475,0.992,0.000357,0.673,0.419,91.62,4.0,romance
55 Aniversario Parte II,2009.0,La Sonora Ponceña,Latin,Puerto Rico,2PEacgcZv94m0ZpWvN96lO,31313,19.0,228826.0,False,0.439,0.957,8.0,-1.853,1.0,0.0897,0.00248,0.00024,0.0287,0.814,173.033,4.0,j-idol
Los Reyes Del Los Sonidos Presentan,2003.0,Llama Azul,Latin,US,6r28y5CqVyxCG51sKZgZkl,Los De Atrás Vienen Conmigo,24.0,237026.0,True,0.658,0.715,10.0,-7.416,0.0,0.269,0.0174,0.0,0.306,0.543,189.895,4.0,afrobeat
La Cajita De Palo / Amarga Niñez,,Marcial Pava Y Su Conjunto,Latin,Colombia,49J0QmYt43hbNp0G1294iC,Un Panteon Muy Vivo,36.0,387826.0,False,0.424,0.728,7.0,-6.517,1.0,0.0712,0.129,0.0,0.476,0.394,139.453,4.0,ska
Tremendo Caché,,Celia Cruz; Johnny Pacheco,Latin,Peru,4hNMTaMMztc30ZgaQEdzhE,Pra Gente Se Encontrar de Novo,51.0,233351.0,False,0.634,0.563,7.0,-10.164,1.0,0.0504,0.21,0.0,0.15,0.676,145.212,4.0,pagode
Mala / Sola,,Las Nenas Del Grupo Caña,Latin,El Salvador,0bCytBmznSsL8EguzVf2iJ,Azulejos 2,33.0,273240.0,False,0.536,0.485,9.0,-9.326,1.0,0.0434,0.652,1.47e-05,0.662,0.536,143.332,3.0,rock-n-roll
"Conjunto Tipico Criollo, Canta: Charlie Romero",1980.0,Ray Martinez Y Su Conjunto Tipico Criollo; Charlie Romero,Latin,Colombia,5sr2LyqsZxYglWhJUpLpE1,Mis Canciones Favoritas De Telenovelas,38.0,154413.0,False,0.433,0.295,0.0,-9.415,0.0,0.0325,0.867,0.0,0.124,0.234,104.218,4.0,spanish
Pepita De Guadalajara / Você Mentiu,,Jorge Goulart; Vero e sua Orquestra,Latin,Brazil,2YCx4I27GMSixz9IEwGqGP,Sinto Sua Falta / Insegurança / Eu Nunca Amei Assim,44.0,357868.0,False,0.47,0.727,5.0,-5.442,0.0,0.041,0.677,0.0,0.284,0.694,82.825,4.0,pagode
Española,1967.0,Luis Lucena,Latin,Spain,3ZTKITrpfQFvFrxOm791SC,Maleficio,21.0,275200.0,False,0.553,0.855,1.0,-3.74,1.0,0.0456,5.25e-05,0.0468,0.0769,0.202,125.005,4.0,heavy-metal
Grandes Exitos De Celia Cruz,1974.0,Celia Cruz; La Sonora Matancera,Latin,Uruguay,68AqtaYZkcEyb5gwZB9BhR,Recupera tus Clásicos,35.0,213293.0,False,0.505,0.378,4.0,-13.03,0.0,0.0351,0.599,0.0,0.113,0.375,169.636,4.0,ska
Exitos De Siempre,,Grupo Alegria de Huancayo,Latin,Peru,2GwvOTMePBOn9pLnAgLRCJ,No bien abran las flores,30.0,195597.0,False,0.536,0.868,4.0,-4.3,1.0,0.0466,0.0229,1.96e-06,0.0955,0.451,162.954,4.0,hardcore
¡Que Buena Onda!,1969.0,Various,Latin,Mexico,20n6wt3jSnltjwOVT5qXht,Doctora Juguetes: Ya Llegó la Doctora,22.0,48373.0,False,0.691,0.626,2.0,-6.105,1.0,0.0287,0.311,0.0,0.0849,0.964,79.669,4.0,disney
La Segueta / La Corneta,,Juanito Y Su Ritmo,Latin,Venezuela,2wiXz8o3HyMpCBTbigJmsY,On Air,17.0,534653.0,False,0.388,0.183,9.0,-16.192,0.0,0.0449,0.871,0.301,0.745,0.216,131.825,4.0,tango
Sambas Enredo Do 2º E 3º Grupo - Carnaval 1971,1971.0,Various,Latin,Brazil,2poIygCWkfNxPaINmpFGPw,Tempos modernos (2001 Remasterizado),40.0,181080.0,False,0.813,0.762,1.0,-6.712,0.0,0.0482,0.432,0.000124,0.0918,0.772,120.363,4.0,r-n-b
Super Bombazo Tropical #1,1997.0,Various,Latin,Colombia,63bWXWGcWnRQvdS8bJWdkB,Love Again (feat. Alida),66.0,147401.0,False,0.636,0.822,0.0,-4.321,0.0,0.0507,0.0534,1.99e-05,0.121,0.338,127.225,4.0,house
Amigo,,Pastor López,Latin,USA & Canada,00zKsjOedBGipmWamt0bdq,Salgo,39.0,223810.0,False,0.664,0.893,10.0,-3.627,0.0,0.15,0.0748,0.0,0.351,0.773,104.007,4.0,reggaeton
La Del Regalo Equivocado,,El Monarca De Sinaloa,Latin,,5VVRRXsJ77a4jjGZCiIpAL,Última Misión Reggaeton,0.0,254920.0,True,0.795,0.845,9.0,-3.809,0.0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4.0,latin
Joven Musica Para Todos,1971.0,Gino Bonetti,Latin,Ecuador,4DvWFLfDcAXvVQ1mW3AbZt,Serie De Oro,20.0,173880.0,False,0.452,0.182,0.0,-14.701,1.0,0.0747,0.864,0.0,0.0603,0.21,85.766,3.0,tango
Liliana / Zapatico Viejo,1966.0,Los Demonios Del Mantaro,Latin,Peru,2ggLxejiY4aIzf7FmZDTTj,Music Without Words - Guitarra Vol. 2,22.0,170225.0,False,0.511,0.33,2.0,-7.122,1.0,0.0585,0.609,0.846,0.0982,0.259,196.045,4.0,guitar
Banda Eva,1993.0,Banda Eva,Latin,Brazil,7dF4hVClH6mxg5Ia0wi7jX,Zero,44.0,246070.0,True,0.809,0.264,1.0,-11.249,1.0,0.0828,0.614,0.0442,0.295,0.197,132.04,4.0,brazil
Ojos Malos,,Bienvenido Granda; La Sonora Matancera,Latin,Peru,4JeibZnekUcPntatEPghlz,Paula Toller,41.0,228133.0,False,0.826,0.421,0.0,-9.921,1.0,0.0574,0.0373,0.157,0.0936,0.601,119.982,4.0,mpb
Peleas / tres Palabras,1967.0,Altemar Dutra,Latin,Argentina,6yzikW529P1w3mwxAoMC3H,En El Underground,24.0,242826.0,False,0.58,0.292,6.0,-10.666,0.0,0.12,0.817,0.0,0.0905,0.328,108.499,4.0,tango
Me Gusta Ponerle Al Polvo,2001.0,Grupo Exterminador,Latin,Mexico,5eK0UAeymUyyXILUAefcj5,Lo Mejor de Pescado Rabioso,45.0,145373.0,False,0.459,0.717,11.0,-8.16,0.0,0.0487,0.00159,0.793,0.213,0.673,157.436,3.0,alt-rock
Musica Nacional ,,Orquesta Constelacion 2000,Latin,Bolivia,2IphqivUctqKvw8Ss59sA0,Salsa Caliente,38.0,267684.0,False,0.787,0.684,8.0,-9.148,1.0,0.07,0.761,0.0,0.0709,0.962,163.948,4.0,salsa
Verjari Oso,,Bazuinkoor Muziek,Latin,Netherlands,6jsEY3kiEOhwzS69or3Rtm,Cemiyette Pişiyoruz,26.0,165053.0,False,0.595,0.346,9.0,-14.264,0.0,0.0333,0.303,0.105,0.177,0.329,83.944,4.0,psych-rock
Muerto Ese Abejon,,Luis Quintero (2),Latin,"USA, Canada & Europe",7pm3pLyVVwR8bEO6OtaEmg,Amapola del 66,35.0,286080.0,False,0.46,0.847,9.0,-6.462,0.0,0.0337,0.0192,0.0284,0.41,0.509,103.253,4.0,ska
A La Zarandela,,Gallardo Y Su Combo,Latin,,6jdJcoVXmjpOCZbBS4fVSn,"Chiquitinestv, Vol. 2",48.0,99000.0,False,0.671,0.19,11.0,-8.812,1.0,0.0277,0.98,7.99e-06,0.125,0.589,80.013,4.0,latino
Tropical Dance Fever,,Various,Latin,,4YYfTZMJIkb6a8cx61hkPr,The Real - EP,15.0,382187.0,False,0.687,0.942,4.0,-4.393,0.0,0.0735,0.00127,0.681,0.0842,0.45,171.981,4.0,drum-and-bass
Adelante,,Sunny & The Sunliners,Latin,US,5jEMfipJriE8xdWDSQaxnS,Coleccion Original,30.0,126573.0,False,0.421,0.33,9.0,-8.508,0.0,0.0279,0.802,0.0,0.213,0.508,96.943,4.0,rock-n-roll
El Tejano Enamorado / La Cruz Y La Noche,,Enrique Garza Y Sus Tres Reales,Latin,US,7fUCND6mrGWn5IBkcBpggV,Azulejos 2,32.0,282240.0,False,0.716,0.485,0.0,-9.156,0.0,0.0295,0.663,8.83e-06,0.599,0.67,92.1,4.0,rock-n-roll
Toma Lo Mejorcito Malvada,1982.0,Los Dexter's De Uchiza,Latin,Ecuador,50grsOYYrdoAPYJwbAsHsp,Vibe Original,44.0,226493.0,False,0.693,0.76,5.0,-4.833,1.0,0.046,0.576,4.56e-06,0.326,0.755,158.006,4.0,forro
Noches De Buenos Aires ,,Alberto Gómez,Latin,Colombia,4t2Ow4sdp8p8OVfpu2e1Ey,"Vintage Argentine Tangos (1928 - 1954), Vol. 2",20.0,165982.0,False,0.516,0.258,5.0,-10.737,1.0,0.0545,0.679,0.487,0.148,0.749,123.092,4.0,tango
Buenos Aires,1977.0,Francisco Lomuto Y Su Orquesta Típica,Latin,Colombia,16R5kr4QDLscCha0IgP64v,Evita,27.0,239840.0,False,0.674,0.754,0.0,-6.643,1.0,0.158,0.315,2.39e-05,0.431,0.538,119.753,4.0,show-tunes
15 Auténticos Éxitos,1983.0,Las Jilguerillas,Latin,Mexico,79GgWm5EjKgv2GkgoYqSr6,Inovando,45.0,186440.0,False,0.81,0.759,9.0,-3.994,0.0,0.037,0.462,0.0,0.25,0.711,122.025,4.0,funk
BAILA BAILA,1988.0,Los João,Latin,Mexico,5PXsZaT8cOxb4mXrA20PMQ,Nibiru,70.0,158760.0,False,0.837,0.626,11.0,-5.674,0.0,0.152,0.0588,0.0,0.252,0.592,99.987,4.0,latino
