id,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats
177929.0,seat,SEAT Ibiza,black,11/2013,2013,less than 10000 EUR,63.0,86.0,Manual,Petrol,"5,1 l/100 km",119 g/km,115800.0,1.2 TSi ST Style Alu/Klimaaut./Navigation,,,,,,,,,,,,,,
53731.0,fiat,Fiat Tipo,black,06/2016,2016,less than 10000 EUR,88.0,120.0,Manual,Diesel,"3,7 l/100 km",98 g/km,140000.0,"1,6 Multijet  Lounge, Navi/Kamera",,,,,,,,,,,,,,
58621.0,ford,Ford S-Max,grey,03/2007,2007,less than 10000 EUR,107.0,145.0,Manual,Petrol,"8,1 l/100 km",194 g/km,172000.0,2.0 Titanium,,,,,,,,,,,,,,
177869.0,seat,SEAT Leon,grey,02/2013,2013,less than 10000 EUR,77.0,105.0,Manual,Diesel,"3,8 l/100 km",101 g/km,132248.0,Style*2Hand*Service Voll*8Fach*T¨¹v NEU*,,,,,,,,,,,,,,
226161.0,volkswagen,Volkswagen Golf,grey,11/2013,2013,less than 10000 EUR,77.0,105.0,Manual,Petrol,"4,6 l/100 km",114 g/km,155000.0,VII Lim.BMT Klimaauto. S/S Sitzh.I-Hand AHK,,,,,,,,,,,,,,
203976.0,smart,smart forTwo,white,04/2014,2014,less than 10000 EUR,35.0,48.0,Automatic,Electric,,0 g/km,57500.0,fortwo coupe electric drive,,,,,,,,,,,,,,
25912.0,bmw,BMW 525,silver,07/2006,2006,less than 10000 EUR,160.0,218.0,Automatic,Petrol,"9,5 l/100 km",229 g/km,276000.0,Baureihe 5 Touring 525i / Neue Steuerkette,,,,,,,,,,,,,,
217780.0,volkswagen,Volkswagen Fox,grey,02/2007,2007,less than 10000 EUR,40.0,54.0,Manual,Petrol,"5,9 l/100 km",139 g/km,159000.0,1.2,,,,,,,,,,,,,,
226187.0,volkswagen,Volkswagen up!,grey,01/2013,2013,less than 10000 EUR,55.0,75.0,Manual,Petrol,,#NAME?,125627.0,move BMT 5-T¨¹rer Klima SHZ Tempomat Allwette,,,,,,,,,,,,,,
143087.0,opel,Opel Corsa,white,02/2012,2012,less than 10000 EUR,51.0,69.0,Manual,Petrol,"5,5 l/100 km",129 g/km,123548.0,1.2 Klimaanlage Garantie T¨¹v Au,,,,,,,,,,,,,,
214008.0,volkswagen,Volkswagen Lupo,blue,06/1999,1999,less than 10000 EUR,37.0,50.0,Manual,Petrol,"5,8 l/100 km",139 g/km,152000.0,1.0 BASIS,,,,,,,,,,,,,,
60560.0,ford,Ford Fiesta,black,04/2012,2012,less than 10000 EUR,44.0,60.0,Manual,Petrol,"5,4 l/100 km",128 g/km,75500.0,Trend KLIMA~SITZHEIZUNG~75500KM~,,,,,,,,,,,,,,
88126.0,kia,Kia Rio,black,03/2014,2014,less than 10000 EUR,80.0,109.0,Manual,Petrol,"5,3 l/100 km",126 g/km,85500.0,Platinum Edition LEDER NAVI MULTI SITZH.ALU,,,,,,,,,,,,,,
134848.0,nissan,Nissan Micra,black,10/2012,2012,less than 10000 EUR,59.0,80.0,Manual,Petrol,- (l/100 km),#NAME?,101000.0,Acenta Wagen Nr.:083,,,,,,,,,,,,,,
59135.0,ford,Ford Focus,blue,02/2009,2009,less than 10000 EUR,74.0,101.0,Manual,Petrol,"6,7 l/100 km",161 g/km,98000.0,Sport/ 1.Hand/Kamera/Navigation/BT/USB,,,,,,,,,,,,,,
106200.0,mercedes-benz,Mercedes-Benz E 320,silver,05/2006,2006,less than 10000 EUR,165.0,224.0,Automatic,Diesel,"7,6 l/100 km",#NAME?,225000.0,T CDI 7G-TRONIC Avantgarde,,,,,,,,,,,,,,
213953.0,volkswagen,Volkswagen Golf,blue,10/1999,1999,less than 10000 EUR,55.0,75.0,Manual,Petrol,"6,6 l/100 km",158 g/km,215000.0,IV 1.4 16v /Keilriemen bei 178.000km neu,,,,,,,,,,,,,,
160049.0,peugeot,Peugeot 208,grey,03/2015,2015,less than 10000 EUR,50.0,68.0,Manual,Petrol,"4,3 l/100 km",102 g/km,80000.0,Active Tempomat Klima 8-fach bereift,,,,,,,,,,,,,,
169743.0,renault,Renault Koleos,black,09/2012,2012,less than 10000 EUR,110.0,150.0,Manual,Diesel,"6,4 l/100 km",166 g/km,244000.0,dCi 150 FAP 4x4 Bose Edition,,,,,,,,,,,,,,
218894.0,volkswagen,Volkswagen Touran,black,10/2008,2008,less than 10000 EUR,103.0,140.0,Manual,Petrol,"7,4 l/100 km",176 g/km,95470.0,United 1.4 TSI Navi/AHK/SHZ/Tempomat,,,,,,,,,,,,,,
103369.0,mercedes-benz,Mercedes-Benz C 200,blue,01/2002,2002,less than 10000 EUR,85.0,116.0,Manual,Diesel,"6,7 l/100 km",177 g/km,334000.0,CDI L Elegance,,,,,,,,,,,,,,
223057.0,volkswagen,Volkswagen Polo,black,06/2011,2011,less than 10000 EUR,55.0,75.0,Manual,Diesel,,#NAME?,154996.0,V 1.2 TDI Style,,,,,,,,,,,,,,
215059.0,volkswagen,Volkswagen Polo,blue,03/2003,2003,less than 10000 EUR,47.0,64.0,Manual,Petrol,,#NAME?,149520.0,9N 1.2 Klima -Zentralverriegelung,,,,,,,,,,,,,,
108764.0,mercedes-benz,Mercedes-Benz A 180,black,12/2009,2009,less than 10000 EUR,85.0,116.0,Manual,Petrol,"6,6 l/100 km",156 g/km,214000.0,A -Klasse A 180,,,,,,,,,,,,,,
2054.0,audi,Audi A6,grey,02/2002,2002,less than 10000 EUR,132.0,179.0,Automatic,Diesel,,#NAME?,329000.0,Lim. 2.5 TDI Shz Tempomat PDC AAC Memory,,,,,,,,,,,,,,
238497.0,volkswagen,Volkswagen up!,yellow,06/2019,2019,less than 10000 EUR,44.0,60.0,Manual,Petrol,"4,2 l/100 km",95 g/km,85500.0,move BMT/Start-Stopp (122/BL2),,,,,,,,,,,,,,
4803.0,audi,Audi A3,grey,07/2010,2010,less than 10000 EUR,92.0,125.0,Manual,Petrol,"5,8 l/100 km",134 g/km,127519.0,1.4 TFSI Sportback Ambiente,,,,,,,,,,,,,,
142535.0,opel,Opel Meriva,white,01/2011,2011,less than 10000 EUR,103.0,140.0,Manual,Petrol,"6,7 l/100 km",159 g/km,149433.0,"B, PDC v+h,Tempomat,Sitzh.,Teilleder,Alu",,,,,,,,,,,,,,
223277.0,volkswagen,Volkswagen Golf Plus,silver,10/2011,2011,less than 10000 EUR,77.0,105.0,Automatic,Petrol,"5,9 l/100 km",139 g/km,126050.0,1.2 TSI DSG Style *Sitzheizung*Klimaut,,,,,,,,,,,,,,
168681.0,renault,Renault Kangoo,grey,07/2005,2005,less than 10000 EUR,70.0,95.0,Automatic,Petrol,8 l/100 km,190 g/km,137000.0,"1.6, Automatik, T¨¹V NEU",,,,,,,,,,,,,,
140798.0,opel,Opel Zafira,black,05/2008,2008,less than 10000 EUR,88.0,120.0,Manual,Other,,#NAME?,187699.0,1.9 CDTI CATCH ME*Klima*7-Sitzer*Eu4*,,,,,,,,,,,,,,
104275.0,mercedes-benz,Mercedes-Benz C 180,silver,10/2003,2003,less than 10000 EUR,105.0,143.0,Automatic,Petrol,"8,7 l/100 km",209 g/km,213000.0,Kompr. Elegance AUTOM*KLIMAAUT*T¨¹V 05/2025,,,,,,,,,,,,,,
3405.0,audi,Audi A6,black,08/2007,2007,less than 10000 EUR,171.0,232.0,Manual,Diesel,8 l/100 km,215 g/km,300000.0,3.0 TDI S LINE  quattro,,,,,,,,,,,,,,
214944.0,volkswagen,Volkswagen Golf Variant,silver,11/2002,2002,less than 10000 EUR,85.0,116.0,Manual,Petrol,8 l/100 km,#NAME?,387433.0,2.0 Special,,,,,,,,,,,,,,
222365.0,volkswagen,Volkswagen Passat,brown,07/2011,2011,less than 10000 EUR,103.0,140.0,Automatic,Diesel,"5,2 l/100 km",135 g/km,262073.0,Comfortline BlueMotion,,,,,,,,,,,,,,
109883.0,mercedes-benz,Mercedes-Benz E 350,black,05/2010,2010,less than 10000 EUR,190.0,258.0,Automatic,Diesel,7 l/100 km,#NAME?,247000.0,T CDI DPF BlueEFFICIENCY 7G-TRONIC,,,,,,,,,,,,,,
134746.0,nissan,Nissan NV200,grey,06/2011,2011,less than 10000 EUR,66.0,90.0,Manual,Diesel,,#NAME?,203000.0,"1,5 ,7 sitzer lima sitzheizung",,,,,,,,,,,,,,
143431.0,opel,Opel Adam,grey,09/2013,2013,less than 10000 EUR,51.0,69.0,Manual,Petrol,"5,3 l/100 km",126 g/km,77800.0,"1.2 Jam, DACH PAKET, COLO PAKET, PDC,17""",,,,,,,,,,,,,,
170648.0,renault,Renault Captur,grey,11/2016,2016,less than 10000 EUR,66.0,90.0,Automatic,Diesel,4 l/100 km,#NAME?,180000.0,ENERGY dCi 90 EDC Crossborder,,,,,,,,,,,,,,
104349.0,mercedes-benz,Mercedes-Benz A 160,blue,08/2004,2004,less than 10000 EUR,75.0,102.0,Manual,Petrol,"7,5 l/100 km",180 g/km,128000.0,A -Klasse A 160 Piccadilly,,,,,,,,,,,,,,
77613.0,hyundai,Hyundai iX35,black,06/2012,2012,less than 10000 EUR,99.0,135.0,Manual,Petrol,"6,8 l/100 km",158 g/km,204000.0,1.6 2WD Style,,,,,,,,,,,,,,
144938.0,opel,Opel Corsa,grey,03/2015,2015,less than 10000 EUR,66.0,90.0,Manual,Petrol,"5,2 l/100 km",123 g/km,99000.0,E 1.4 Edition plus Intellink Sportiv-Paket,,,,,,,,,,,,,,
5460.0,audi,Audi A3,grey,06/2011,2011,less than 10000 EUR,103.0,140.0,Automatic,Diesel,"5,2 l/100 km",159 g/km,138000.0,8P Sportback 2.0 TDI Xenon Stronic Automatik,,,,,,,,,,,,,,
104298.0,mercedes-benz,Mercedes-Benz SLK 200,silver,03/2003,2003,less than 10000 EUR,120.0,163.0,Automatic,Petrol,"9,5 l/100 km",#NAME?,188200.0,Kompressor Final Edition,,,,,,,,,,,,,,
219088.0,volkswagen,Volkswagen Fox,black,12/2008,2008,less than 10000 EUR,55.0,75.0,Manual,Petrol,"6,7 l/100 km",#NAME?,114009.0,Fox 1.4 Refresh,,,,,,,,,,,,,,
105975.0,mercedes-benz,Mercedes-Benz B 180,black,01/2006,2006,less than 10000 EUR,80.0,109.0,Manual,Diesel,"5,6 l/100 km",#NAME?,79000.0,CDI- 1.HD- Bi Xenon-Navi-Ahk- Pdc-Shz-79.Tkm,,,,,,,,,,,,,,
220632.0,volkswagen,Volkswagen Golf Plus,silver,05/2009,2009,less than 10000 EUR,75.0,102.0,Manual,Petrol,,#NAME?,99860.0,"Golf VI Plus 1,6 Climatronic Sitzheizung T¨¹V NEU",,,,,,,,,,,,,,
238513.0,volkswagen,Volkswagen Touran,yellow,12/2019,2019,less than 10000 EUR,85.0,116.0,Automatic,Diesel,"5,6 l/100 km",146 g/km,263000.0,2.0 TDI SCR DSG Trendline,,,,,,,,,,,,,,
58782.0,ford,Ford Fiesta,silver,08/2007,2007,less than 10000 EUR,51.0,69.0,Manual,Petrol,"6,1 l/100 km",144 g/km,116010.0,1.3 Trend Klimaanlage + Allwetterreifen     PA,,,,,,,,,,,,,,
106636.0,mercedes-benz,Mercedes-Benz A 150,grey,12/2007,2007,less than 10000 EUR,70.0,95.0,Manual,Petrol,"6,2 l/100 km",#NAME?,101000.0,A -Klasse A 150*Automatik*Tempomat*Sitzheizung,,,,,,,,,,,,,,
47705.0,dacia,Dacia Logan,blue,11/2009,2009,less than 10000 EUR,64.0,87.0,Manual,Petrol,"7,6 l/100 km",180 g/km,261000.0,"Ambiance MCV Kombi, Klima",,,,,,,,,,,,,,
206154.0,toyota,Toyota Verso-S,grey,05/2012,2012,less than 10000 EUR,73.0,99.0,Manual,Petrol,"5,5 l/100 km",130 g/km,66000.0,"Life, VSC/TRC, ESP, RFK, Top Zustand",,,,,,,,,,,,,,
52675.0,fiat,Fiat 500,black,10/2008,2008,less than 10000 EUR,51.0,69.0,Automatic,Petrol,5 l/100 km,118 g/km,160000.0,Sport *LPG*Automatik*P-Dach*Leder*,,,,,,,,,,,,,,
168549.0,renault,Renault Clio,blue,04/2004,2004,less than 10000 EUR,55.0,75.0,Manual,Petrol,"5,9 l/100 km",#NAME?,176215.0,1.2 16V Authentique,,,,,,,,,,,,,,
224515.0,volkswagen,Volkswagen Golf,black,02/2012,2012,less than 10000 EUR,118.0,160.0,Manual,Petrol,"6,3 l/100 km",145 g/km,127567.0,V 1.2 TSI Match,,,,,,,,,,,,,,
225353.0,volkswagen,Volkswagen Polo,white,12/2012,2012,less than 10000 EUR,44.0,60.0,Manual,Petrol,"5,5 l/100 km",128 g/km,150000.0,V |Steuerkette Neu|Klimaanlage|,,,,,,,,,,,,,,
222168.0,volkswagen,Volkswagen Golf,blue,10/2011,2011,less than 10000 EUR,59.0,80.0,Manual,Petrol,"6,4 l/100 km",149 g/km,179000.0,VI Comfortline R32 Umbau Sternenhimmel,,,,,,,,,,,,,,
215052.0,volkswagen,Volkswagen Caddy,white,01/2002,2002,less than 10000 EUR,47.0,64.0,Manual,Diesel,"5,9 l/100 km",159 g/km,344000.0,SDI 9K9A36,,,,,,,,,,,,,,
78230.0,hyundai,Hyundai i10,brown,11/2015,2015,less than 10000 EUR,49.0,67.0,Manual,Petrol,"4,7 l/100 km",111 g/km,107776.0,Classic (IA),,,,,,,,,,,,,,
97864.0,mazda,Mazda 5,grey,04/2007,2007,less than 10000 EUR,107.0,145.0,Manual,Petrol,"8,2 l/100 km",194 g/km,201800.0,"2.0 Exclusive,KLIMAAUTOMAT.,8 FACH BER,7-SITZE,1.H",,,,,,,,,,,,,,
102233.0,mercedes-benz,Mercedes-Benz C 230,blue,05/1997,1997,less than 10000 EUR,110.0,150.0,Manual,Petrol,"9,4 l/100 km",223 g/km,126000.0,SLK 230 Kompressor,,,,,,,,,,,,,,
221010.0,volkswagen,Volkswagen Touran,blue,05/2010,2010,less than 10000 EUR,75.0,102.0,Manual,Petrol,"8,1 l/100 km",193 g/km,149500.0,AHK T¨¹V NEU  TEMP XENON  ZAHNRIEMEN NEU,,,,,,,,,,,,,,
224154.0,volkswagen,Volkswagen Polo,grey,03/2012,2012,less than 10000 EUR,66.0,90.0,Manual,Diesel,"3,7 l/100 km",96 g/km,170861.0,Trendline BlueMotion/BMT V (6R1),,,,,,,,,,,,,,
189810.0,skoda,Skoda Fabia,blue,06/2010,2010,less than 10000 EUR,63.0,86.0,Manual,Petrol,"5,2 l/100 km",123 g/km,99654.0,Combi Ambiente 63kW / 86PS T¨¹V NEU !,,,,,,,,,,,,,,
231692.0,volkswagen,Volkswagen up!,blue,06/2016,2016,less than 10000 EUR,55.0,75.0,Manual,Petrol,"4,6 l/100 km",106 g/km,36625.0,club*SERVICE*KLIMA*SITZHEIZUNG*NAVI*GARANTIE,,,,,,,,,,,,,,
141053.0,opel,Opel Corsa,blue,02/2009,2009,less than 10000 EUR,59.0,80.0,Manual,Petrol,"6,1 l/100 km",#NAME?,43500.0,Corsa 1.2 16V Edition,,,,,,,,,,,,,,
233370.0,volkswagen,Volkswagen Polo,blue,07/2017,2017,less than 10000 EUR,55.0,75.0,Manual,Petrol,"5,1 l/100 km",116 g/km,82600.0,1.0 Trendline,,,,,,,,,,,,,,
232962.0,volkswagen,Volkswagen up!,silver,03/2016,2016,less than 10000 EUR,44.0,60.0,Manual,Petrol,"4,5 l/100 km",105 g/km,90725.0,move (121) - inkl. 8 fach Bereifung,,,,,,,,,,,,,,
177846.0,seat,SEAT Altea,grey,11/2013,2013,less than 10000 EUR,92.0,125.0,Manual,Petrol,,0 g/km,106000.0,XL 1.4 TSI Style *NAV*PDC*SHZ*,,,,,,,,,,,,,,
224594.0,volkswagen,Volkswagen Passat,black,03/2012,2012,less than 10000 EUR,125.0,170.0,Manual,Diesel,"4,6 l/100 km",120 g/km,228718.0,Comfortline BlueMotion Lim. (362),,,,,,,,,,,,,,
60966.0,ford,Ford B-Max,brown,06/2013,2013,less than 10000 EUR,70.0,95.0,Manual,Diesel,4 l/100 km,104 g/km,112000.0,1.6 TDCi Titanium,,,,,,,,,,,,,,
87705.0,kia,Kia Carnival,black,12/2009,2009,less than 10000 EUR,136.0,185.0,Manual,Diesel,"7,8 l/100 km",#NAME?,150000.0,2.9 CRDi EX,,,,,,,,,,,,,,
52684.0,fiat,Fiat Panda,white,01/2008,2008,less than 10000 EUR,74.0,101.0,Manual,Petrol,"6,5 l/100 km",#NAME?,106300.0,Panda 1.4 100 HP,,,,,,,,,,,,,,
203934.0,smart,smart forTwo,black,06/2014,2014,less than 10000 EUR,52.0,71.0,Automatic,Petrol,"4,2 l/100 km",97 g/km,149150.0,passion Klima Panormadach  E Fenster Start Stopp,,,,,,,,,,,,,,
3828.0,audi,Audi A6,black,06/2008,2008,less than 10000 EUR,171.0,232.0,Automatic,Diesel,"8,5 l/100 km",#NAME?,315000.0,3.0 TDI DPF quattro tiptronic,,,,,,,,,,,,,,
129370.0,mini,MINI Cooper,black,12/2010,2010,less than 10000 EUR,90.0,122.0,Manual,Petrol,"5,4 l/100 km",128 g/km,160000.0,Mini (R56),,,,,,,,,,,,,,
60558.0,ford,Ford Focus,black,11/2012,2012,less than 10000 EUR,85.0,116.0,Manual,Diesel,"4,2 l/100 km",111 g/km,141000.0,Champions Edition Turnier (CB8),,,,,,,,,,,,,,
220369.0,volkswagen,Volkswagen Eos,black,05/2009,2009,less than 10000 EUR,118.0,160.0,Manual,Petrol,"6,8 l/100 km",#NAME?,97000.0,1.4 TSI,,,,,,,,,,,,,,
139328.0,opel,Opel Tigra,blue,08/2005,2005,less than 10000 EUR,92.0,125.0,Manual,Petrol,"7,7 l/100 km",#NAME?,167500.0,Twin Top 1.8 Sport,,,,,,,,,,,,,,
219780.0,volkswagen,Volkswagen Passat,grey,10/2009,2009,less than 10000 EUR,125.0,170.0,Automatic,Diesel,"6,1 l/100 km",#NAME?,437000.0,1.4 TSI DSG Freestyle,,,,,,,,,,,,,,
3080.0,audi,Audi A4,black,06/2006,2006,less than 10000 EUR,120.0,163.0,Automatic,Petrol,"8,5 l/100 km",#NAME?,205000.0,Cabriolet 1.8 T multitronic,,,,,,,,,,,,,,
3007.0,audi,Audi A4,black,10/2006,2006,less than 10000 EUR,147.0,200.0,Manual,Petrol,8 l/100 km,192 g/km,286000.0,Avant 2.0 TFSI. 1.Hand  Klima,,,,,,,,,,,,,,
197208.0,skoda,Skoda Citigo,white,05/2019,2019,less than 10000 EUR,44.0,60.0,Manual,Petrol,"4,1 l/100 km",96 g/km,150000.0,Active 1.0i Sitzheizung Klima 5 T¨¹ren PDC,,,,,,,,,,,,,,
142759.0,opel,Opel Corsa,grey,05/2012,2012,less than 10000 EUR,63.0,86.0,Manual,Petrol,"5,3 l/100 km",#NAME?,111000.0,Corsa 1.2 16V (ecoFLEX) Easytronic Edition,,,,,,,,,,,,,,
225083.0,volkswagen,Volkswagen Sharan,silver,04/2012,2012,less than 10000 EUR,103.0,140.0,Automatic,Diesel,"5,7 l/100 km",149 g/km,121013.0,Sitzheizung -Temp.-Kamera- Led-Navi- Automatik,,,,,,,,,,,,,,
159877.0,peugeot,Peugeot 2008,grey,02/2014,2014,less than 10000 EUR,60.0,82.0,Manual,Petrol,"4,9 l/100 km",114 g/km,77743.0,"Klima, PDC, Tempomat, Nichtraucher, T¨¹v Neu",,,,,,,,,,,,,,
105883.0,mercedes-benz,Mercedes-Benz A 180,grey,09/2006,2006,less than 10000 EUR,80.0,109.0,Manual,Diesel,"5,8 l/100 km",151 g/km,240000.0,CDI A -Klasse (BM 169),,,,,,,,,,,,,,
66199.0,ford,Ford C-Max,silver,11/2017,2017,less than 10000 EUR,92.0,125.0,Manual,Petrol,"5,1 l/100 km",117 g/km,180754.0,Titanium,,,,,,,,,,,,,,
193216.0,skoda,Skoda Fabia,silver,01/2017,2017,less than 10000 EUR,66.0,90.0,Manual,Petrol,,0 g/km,73010.0,1.2 Active 9564,,,,,,,,,,,,,,
25079.0,bmw,BMW 325,grey,10/2005,2005,less than 10000 EUR,160.0,218.0,Manual,Petrol,"8,4 l/100 km",203 g/km,209000.0,325i,,,,,,,,,,,,,,
223133.0,volkswagen,Volkswagen Eos,silver,12/2011,2011,less than 10000 EUR,118.0,160.0,Manual,Petrol,"6,8 l/100 km",157 g/km,112387.0,1.4 TSI - TOP!!*CABRIO*VOLLLEDER*NAVI*PDC*,,,,,,,,,,,,,,
2531.0,audi,Audi A4,silver,08/2004,2004,less than 10000 EUR,96.0,131.0,Manual,Diesel,"5,6 l/100 km",#NAME?,366000.0,1.9 TDI,,,,,,,,,,,,,,
159775.0,peugeot,Peugeot 308,black,04/2012,2012,less than 10000 EUR,115.0,156.0,Automatic,Petrol,"7,2 l/100 km",167 g/km,49800.0,CC Allure*Leder*Navi*Xenon*voll-Service*Top,,,,,,,,,,,,,,
109367.0,mercedes-benz,Mercedes-Benz C 180,grey,12/2010,2010,less than 10000 EUR,115.0,156.0,Manual,Petrol,"6,7 l/100 km",157 g/km,108862.0,Avantgarde *SHZ*PDC*Scheckheftgepflegt**,,,,,,,,,,,,,,
143670.0,opel,Opel Insignia,black,06/2013,2013,less than 10000 EUR,120.0,163.0,Automatic,Diesel,"5,4 l/100 km",143 g/km,193000.0,2.0 CDTI Sports Tourer Aut. Innovation,,,,,,,,,,,,,,
224243.0,volkswagen,Volkswagen Passat Variant,grey,12/2012,2012,less than 10000 EUR,103.0,140.0,Manual,Diesel,"4,6 l/100 km",120 g/km,199322.0,Comfortline BlueMotion*Navi*Sitzheizung*Klima uvm.,,,,,,,,,,,,,,
110789.0,mercedes-benz,Mercedes-Benz C 250,black,09/2011,2011,less than 10000 EUR,150.0,204.0,Automatic,Petrol,"7,2 l/100 km",168 g/km,167000.0,CGI Coupe BlueEfficiency AMG Leder Navi,,,,,,,,,,,,,,
129430.0,mini,MINI Cooper,red,09/2011,2011,less than 10000 EUR,90.0,122.0,Manual,Petrol,"5,4 l/100 km",#NAME?,109328.0,Red Chili,,,,,,,,,,,,,,
135214.0,nissan,Nissan Qashqai,black,11/2015,2015,less than 10000 EUR,85.0,116.0,Manual,Petrol,"5,6 l/100 km",129 g/km,142100.0,"1,2 DIG-T 4x2//NEUE-KETTE//",,,,,,,,,,,,,,
24833.0,bmw,BMW 320,black,12/2004,2004,less than 10000 EUR,125.0,170.0,Automatic,Petrol,"8,9 l/100 km",213 g/km,195000.0,i Lim.,,,,,,,,,,,,,,
77366.0,hyundai,Hyundai i30,black,03/2010,2010,less than 10000 EUR,66.0,90.0,Manual,Diesel,"4,5 l/100 km",#NAME?,261010.0,i30 1.6 CRDi Classic,,,,,,,,,,,,,,
78523.0,hyundai,Hyundai i30,white,12/2015,2015,less than 10000 EUR,81.0,110.0,Manual,Diesel,"3,6 l/100 km",95 g/km,100000.0,Classic blue*HU-AU NEU*,,,,,,,,,,,,,,
87696.0,kia,Kia Picanto,blue,07/2009,2009,less than 10000 EUR,48.0,65.0,Manual,Petrol,5 l/100 km,119 g/km,126000.0,1.1 Start *1.Hand*Klima*T¨¹V bis 12.2023*,,,,,,,,,,,,,,
1993.0,audi,Audi A6,silver,09/2001,2001,less than 10000 EUR,114.0,155.0,Manual,Diesel,"6,9 l/100 km",#NAME?,275000.0,A6 Avant 2.5 TDI,,,,,,,,,,,,,,
141760.0,opel,Opel Zafira,grey,05/2010,2010,less than 10000 EUR,85.0,116.0,Manual,Petrol,"7,1 l/100 km",168 g/km,142600.0,1.9 CDTI Automatik Sport,,,,,,,,,,,,,,
221071.0,volkswagen,Volkswagen Caddy,yellow,10/2010,2010,less than 10000 EUR,62.0,84.0,Manual,Diesel,,#NAME?,97119.0,*FLEX-SITZ-PLUS*2xSchiebet¨¹re*MWST ausw.,,,,,,,,,,,,,,
225641.0,volkswagen,Volkswagen Golf,blue,03/2013,2013,less than 10000 EUR,77.0,105.0,Manual,Petrol,"4,9 l/100 km",114 g/km,179000.0,VII Lim. Trendline BMT,,,,,,,,,,,,,,
140420.0,opel,Opel Meriva,silver,07/2007,2007,less than 10000 EUR,77.0,105.0,Automatic,Petrol,"6,7 l/100 km",161 g/km,180000.0,CATCH ME,,,,,,,,,,,,,,
217301.0,volkswagen,Volkswagen Golf Variant,silver,10/2006,2006,less than 10000 EUR,77.0,105.0,Manual,Petrol,"7,5 l/100 km",#NAME?,185000.0,1.6,,,,,,,,,,,,,,
59635.0,ford,Ford Focus,grey,11/2010,2010,less than 10000 EUR,80.0,109.0,Manual,Diesel,"4,5 l/100 km",119 g/km,244400.0,Turnier Concept,,,,,,,,,,,,,,
189570.0,skoda,Skoda Octavia,beige,05/2009,2009,less than 10000 EUR,75.0,102.0,Manual,Petrol,"7,4 l/100 km",175 g/km,200000.0,Combi Ambiente T¨¹V 06 / 2024 1 Hand,,,,,,,,,,,,,,
142014.0,opel,Opel Corsa,white,09/2010,2010,less than 10000 EUR,51.0,69.0,Manual,Petrol,"4,9 l/100 km",124 g/km,153750.0,Corsa 1.4 16V Color Edition,,,,,,,,,,,,,,
77478.0,hyundai,Hyundai i30,black,03/2011,2011,less than 10000 EUR,80.0,109.0,Manual,Petrol,"6,1 l/100 km",145 g/km,99508.0,Classic KLIMA~PDC~EURO5,,,,,,,,,,,,,,
205578.0,toyota,Toyota Corolla Verso,silver,04/2006,2006,less than 10000 EUR,95.0,129.0,Automatic,Petrol,"7,5 l/100 km",179 g/km,140000.0,1.8 Sol  7 SITZER AHK PDC,,,,,,,,,,,,,,
87748.0,kia,Kia Soul,black,04/2010,2010,less than 10000 EUR,94.0,128.0,Automatic,Diesel,"5,9 l/100 km",155 g/km,116000.0,Spirit *AUTOMATIK *ALU*SHZ*KLIMA*,,,,,,,,,,,,,,
79221.0,hyundai,Hyundai i10,grey,03/2017,2017,less than 10000 EUR,49.0,67.0,Manual,Petrol,"4,7 l/100 km",#NAME?,82000.0,i10 1.0 Fifa World Cup Edition,,,,,,,,,,,,,,
105109.0,mercedes-benz,Mercedes-Benz C 320,blue,06/2005,2005,less than 10000 EUR,165.0,224.0,Automatic,Diesel,"7,9 l/100 km",208 g/km,439000.0,T CDI Avangarde Aut. Guter Zustand aus 1.Hand,,,,,,,,,,,,,,
98387.0,mazda,Mazda 2,black,04/2015,2015,less than 10000 EUR,66.0,90.0,Manual,Petrol,"4,5 l/100 km",105 g/km,95000.0,SKYACTIV-G 90 Red Edition Nr. 049/500.,,,,,,,,,,,,,,
159585.0,peugeot,Peugeot 3008,black,04/2011,2011,less than 10000 EUR,110.0,150.0,Manual,Diesel,"5,6 l/100 km",#NAME?,187000.0,HDi FAP 150 Platinum,,,,,,,,,,,,,,
25617.0,bmw,BMW 320,grey,04/2006,2006,less than 10000 EUR,110.0,150.0,Manual,Diesel,"6,3 l/100 km",167 g/km,209000.0,Cd Cabrio T¨¹V NEU,,,,,,,,,,,,,,
63680.0,ford,Ford Fiesta,grey,02/2016,2016,less than 10000 EUR,92.0,125.0,Manual,Petrol,"4,3 l/100 km",#NAME?,116000.0,1.0 EcoBoost Start-Stop Titanium,,,,,,,,,,,,,,
77619.0,hyundai,Hyundai VELOSTER,black,06/2012,2012,less than 10000 EUR,103.0,140.0,Automatic,Petrol,"6,4 l/100 km",145 g/km,164176.0,1.2 5 Star Edition*Klima*E-Paket*MFL*1.Hand,,,,,,,,,,,,,,
214344.0,volkswagen,Volkswagen Bora,silver,10/2000,2000,less than 10000 EUR,77.0,105.0,Manual,Petrol,"7,1 l/100 km",168 g/km,181594.0,Variant Trendline,,,,,,,,,,,,,,
