Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
Toyota,2022,RAV4,SUV,2022 Toyota RAV4 Cruiser (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,20200,Grey / -,"Victoria Park, WA",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Audi,2018,Q7,SUV,2018 Audi Q7 3.0 TDI Quattro,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,5.8 L / 100 km,65000,Silver / Black,"Ferntree Gully, VIC",6 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Kia,2021,Sportage,SUV,2021 Kia Sportage GT-Line (awd),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.3 L / 100 km,12533,White / Black,"Berwick, VIC",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Volvo,2022,XC60,SUV,2022 Volvo XC60 B5 Momentum Mhev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,7.6 L / 100 km,17359,White / Black,"South Bunbury, WA",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2020,Hilux,Ute / Tray,2020 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,35971,White / Black,"Pinkenba, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2018,Landcruiser,SUV,2018 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,77072,Silver / Black,"Berrimah, NT",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2019,Hilux,Ute / Tray,2019 Toyota Hilux Rugged X (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,25246,White / -,"Milperra, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Isuzu,2022,D-MAX,Ute / Tray,2022 Isuzu D-MAX X-Terrain (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,7.7 L / 100 km,11550,White / -,"KINGSLEY, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Mercedes-Benz,2019,C43,Sedan,2019 Mercedes-Benz C43,USED,Automatic,"6 cyl, 3 L",AWD,Premium,9.4 L / 100 km,61600,Blue / Black,"Taree, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Ford,2018,Mustang,Coupe,2018 Ford Mustang Fastback GT 5.0 V8,USED,Automatic,"8 cyl, 5 L",Rear,Premium,12.7 L / 100 km,33434,Yellow / -,"Alexandria, NSW",8 cyl,Coupe, 2 Doors, 4 Seats,60000-70000 AUD
Toyota,2021,Kluger,SUV,2021 Toyota Kluger GXL Hybrid AWD,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,5.6 L / 100 km,48832,Grey / 9Meb20,"Albion Park, NSW",4 cyl,SUV, 5 Doors, 7 Seats,60000-70000 AUD
Toyota,2022,RAV4,SUV,2022 Toyota RAV4 XSE (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,15720,Black / Black Softex,"Kedron, QLD",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Mitsubishi,2022,Outlander,SUV,2022 Mitsubishi Outlander Exceed Tourer 7 Seat (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,8.1 L / 100 km,11000,White / -,"Hoppers Crossing, VIC",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Mercedes-Benz,2016,CLA45,Sedan,2016 Mercedes-Benz CLA45 AMG,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7 L / 100 km,75684,White / -,"Liverpool, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Holden,2017,Commodore,Sedan,2017 Holden Commodore SS-V Redline,USED,Manual,"8 cyl, 6.2 L",Rear,Premium,11.8 L / 100 km,44746,Orange / Black,"North Narrabeen, NSW",8 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Volvo,2022,XC60,SUV,2022 Volvo XC60 B5 Momentum Mhev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,7.6 L / 100 km,11198,White / -,"Osborne Park, WA",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
BMW,2018,X3,Nick's Motors,2018 BMW X3 M40i Steptronic,USED,Automatic,-,Other,Premium,-,79921,White / Black Leather,"Minchinbury, NSW",-,Wagon,,,60000-70000 AUD
Audi,2019,S5,Hatchback,2019 Audi S5 3.0 Tfsi Tiptronic,USED,Automatic,"6 cyl, 3 L",AWD,Premium,7.7 L / 100 km,29146,Blue / Leather,"Phillip, ACT",6 cyl,Hatchback, 5 Doors, 4 Seats,60000-70000 AUD
Toyota,2023,RAV4,SUV,2023 Toyota RAV4 Cruiser (2WD) Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.8 L / 100 km,63,White / Black,"Oakleigh, VIC",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Toyota,2020,Hilux,Ute / Tray,2020 Toyota Hilux Rogue (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,51476,Gold / -,"Rockingham, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Jeep,2020,Grand,SUV,2020 Jeep Grand Cherokee Overland (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7 L / 100 km,69696,Grey / Black,"Burswood, WA",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Volvo,2019,XC60,SUV,2019 Volvo XC60 D5 R-Design (awd),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,5.6 L / 100 km,18786,White / Black,"Ryde, NSW",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Ford,2019,Ranger,Ute / Tray,2019 Ford Ranger Raptor 2.0 (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,8.2 L / 100 km,75908,Black / Black,"Frankston, VIC",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Nissan,2021,Navara,Ute / Tray,2021 Nissan Navara PRO-4X Warrior (4X4),USED,Automatic,"4 cyl, 2.3 L",4WD,Diesel,8.1 L / 100 km,43275,Grey / Black,"Mount Gambier, SA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Audi,2020,Q3,SUV,2020 Audi Q3 40 Tfsi Quattro S Line,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.3 L / 100 km,22948,Black / Black,"Zetland, NSW",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2022,Rav,Chadstone Toyota,2022 Toyota Rav 4,USED,Automatic,-,Other,-,-,12187,Blue / -,"Oakleigh, VIC",-,Wagon,,,60000-70000 AUD
BMW,2016,M2,Coupe,2016 BMW M2,USED,Automatic,"6 cyl, 3 L",Rear,Premium,7.9 L / 100 km,66943,Grey / -,"Oakleigh, VIC",6 cyl,Coupe, 2 Doors, 4 Seats,60000-70000 AUD
BMW,2021,330I,Sedan,2021 BMW 330I M Sport,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.4 L / 100 km,29972,Orange / -,"Rozelle, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Isuzu,2021,MU-X,SUV,2021 Isuzu MU-X LS-U (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8.3 L / 100 km,18067,Red / Black,"Lavington, NSW",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Tesla,2021,Model,"02 **** ****
",2021 Tesla Model 3,USED,-,-,Other,-,-,25413,White / -,"Rozelle, NSW",-,,,,60000-70000 AUD
Tesla,2022,Model,Sedan,2022 Tesla Model 3 Rear-Wheel Drive,USED,Automatic,0 L,Rear,Electric,0 L / 100 km,4760,White / -,"Castle Hill, NSW",0 L,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2020,Hilux,Ute / Tray,2020 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,44727,Silver / Black,"Melville, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2019,Hilux,Ute / Tray,2019 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,94659,White / -,"Winnellie, NT",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2022,Fortuner,SUV,2022 Toyota Fortuner GXL,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.6 L / 100 km,9226,White / -,"Bentley, WA",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2015,Alphard,Sun Auto Group Five Dock,2015 Toyota Alphard SC PACKAGE,USED,Automatic,-,Other,Unleaded,-,59672,Black / Black,"Five Dock, NSW",-,Wagon,,,60000-70000 AUD
Audi,2021,A5,Car Mate Warehouse Ballarat,2021 Audi A5 45 Tfsi Quattro S Line Mhev,USED,-,"4 cyl, 2 L",AWD,Hybrid,7.1 L / 100 km,41960,Black / Black,"Brown Hill, VIC",4 cyl,Coupe, 2 Doors, 4 Seats,60000-70000 AUD
Jaguar,2019,F-Pace,SUV,2019 Jaguar F-Pace 25T R-Sport AWD (184KW),USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.4 L / 100 km,22057,Black / Black,"Garbutt, QLD",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
BMW,2018,X4,SUV,2018 BMW X4 Xdrive 35D,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,6 L / 100 km,39233,Blue / Black,"Dingley Village, VIC",6 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Audi,2021,Q5,SUV,2021 Audi Q5 40 TDI Quattro Mhev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,5.4 L / 100 km,44493,White / Black,"Smeaton Grange, NSW",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2023,RAV4,SUV,2023 Toyota RAV4 GXL (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,325,White / -,"Hamilton East, NSW",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
BMW,2013,M3,Lorbek Luxury Cars Melbourne,2013 BMW M3,USED,Automatic,-,Rear,Premium,-,104391,White / -,"Port Melbourne, VIC",-,Convertible,,,60000-70000 AUD
Toyota,2019,Hilux,Ute / Tray,2019 Toyota Hilux Rogue (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,42136,Red / Black,"Albion Park Rail, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Mercedes-Benz,2022,CLA,Sedan,2022 Mercedes-Benz CLA 200,USED,Automatic,"4 cyl, 1.3 L",Front,Premium,5.7 L / 100 km,25259,White / Black Dinamica,"Mulgrave, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2022,Hilux,Ute / Tray,2022 Toyota Hilux SR5 + Premium Interior (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.4 L / 100 km,11794,White / Black,"Fyshwick, ACT",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Audi,2022,SQ2,SUV,2022 Audi SQ2 2.0 Tfsi Quattro,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.7 L / 100 km,9513,Grey / Black,"Greenway, ACT",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2020,Landcruiser,SUV,2020 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,95529,White / -,"Kedron, QLD",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2020,HiAce,Commercial,2020 Toyota HiAce Slwb,USED,Automatic,"6 cyl, 3.5 L",Rear,Unleaded,12 L / 100 km,168623,White / Grey,"Lidcombe, NSW",6 cyl,Commercial, 4 Doors, 2 Seats,60000-70000 AUD
Ford,2021,Everest,SUV,2021 Ford Everest Sport (rwd),USED,Automatic,"4 cyl, 2 L",Rear,Diesel,7 L / 100 km,2460,Black / Black,"Garbutt, QLD",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2023,RAV4,SUV,2023 Toyota RAV4 GXL (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,182,Black / Black,"Castle Hill, NSW",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Mercedes-Benz,2021,GLC,SUV,2021 Mercedes-Benz GLC 200,USED,Automatic,"4 cyl, 2 L",Rear,Premium,7.8 L / 100 km,42926,Silver / Black Artico,"Berwick, VIC",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Land,2014,Rover,SUV,2014 Land Rover Range Rover Sport 3.0 SDV6 Autobiography,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,7.5 L / 100 km,131686,Blue / Black Leather,"Richmond, NSW",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Land,2019,Rover,SUV,2019 Land Rover Discovery Sport D150 R-Dynamic S (110KW),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,5.7 L / 100 km,43621,Grey / -,"Balwyn, VIC",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2019,Landcruiser,SUV,2019 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,65623,Grey / -,"Warwick Farm, NSW",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Volkswagen,2022,Arteon,Wagon,2022 Volkswagen Arteon 206TSI R-Line Shooting Brake,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.7 L / 100 km,6144,Grey / Black Nappa Leather,"Warwick Farm, NSW",4 cyl,Wagon, 5 Doors, 5 Seats,60000-70000 AUD
Toyota,2023,Hilux,Ute / Tray,2023 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,20,White / -,"Bentley, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2018,Landcruiser,SUV,2018 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,66349,Brown / Black,"Port Macquarie, NSW",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2011,Landcruiser,SUV,2011 Toyota Landcruiser GXL (4X4),USED,Automatic,"8 cyl, 4.5 L",4WD,Diesel,10.3 L / 100 km,165564,White / Grey,"Bibra Lake, WA",8 cyl,SUV, 4 Doors, 8 Seats,60000-70000 AUD
Toyota,2020,HiAce,Windsor Toyota Used,2020 Toyota HiAce,USED,Automatic,-,Other,-,-,35627,White / -,"Windsor, NSW",-,Commercial,,,60000-70000 AUD
Volkswagen,2021,Tiguan,SUV,2021 Volkswagen Tiguan 162TSI R-Line,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.5 L / 100 km,16239,Black / Black,"Penrith, NSW",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Jeep,2020,Gladiator,Ute / Tray,2020 Jeep Gladiator Overland (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,Unleaded,11.2 L / 100 km,53675,Brown / Black,"Smeaton Grange, NSW",6 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2020,Landcruiser,SUV,2020 Toyota Landcruiser Prado GX 7 Seat,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,72096,White / -,"Glendale, NSW",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Jaguar,1986,Xjsc,Convertible,1986 Jaguar Xjsc V12,USED,Automatic,"12 cyl, 5.3 L",Rear,Unleaded,17 L / 100 km,136947,Black / -,"Rushcutters Bay, NSW",12 cyl,Convertible, 2 Doors, 2 Seats,60000-70000 AUD
Porsche,2015,Cayenne,SUV,2015 Porsche Cayenne GTS,USED,Automatic,"6 cyl, 3.6 L",AWD,Premium,10 L / 100 km,168766,Silver / Leather Interior With Alcantar,"Nedlands, WA",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Tesla,2020,Model,Sedan,2020 Tesla Model 3 Long Range AWD,USED,Automatic,0 L,Rear,Electric,0 L / 100 km,51547,White / Black,"Jamisontown, NSW",0 L,Sedan, 5 Doors, 5 Seats,60000-70000 AUD
Ford,2019,Everest,SUV,2019 Ford Everest Titanium (4WD 7 Seat),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7.1 L / 100 km,130461,White / -,"Aspley, QLD",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Lexus,2019,RC350,Coupe,2019 Lexus RC350 F Sport,USED,Automatic,"6 cyl, 3.5 L",Rear,Premium,9.4 L / 100 km,30968,Silver / Leather,"Phillip, ACT",6 cyl,Coupe, 2 Doors, 4 Seats,60000-70000 AUD
Toyota,2021,Kluger,SUV,2021 Toyota Kluger GXL Hybrid AWD,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,5.6 L / 100 km,62178,White / Black,"Albion Park Rail, NSW",4 cyl,SUV, 5 Doors, 7 Seats,60000-70000 AUD
Toyota,2020,Landcruiser,SUV,2020 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,59475,White / Black,"Hendra, QLD",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Mercedes-Benz,2019,GLC250,SUV,2019 Mercedes-Benz GLC250,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.2 L / 100 km,49700,White / Leather,"Oakleigh, VIC",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2020,Hilux,Ute / Tray,2020 Toyota Hilux Rogue (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.4 L / 100 km,15395,Silver / Black,"Caringbah, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2019,Landcruiser,SUV,2019 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,98750,White / Black,"Geelong, VIC",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Lexus,2019,RX450H,SUV,2019 Lexus RX450H F Sport Hybrid,USED,Automatic,"6 cyl, 3.5 L",AWD,Hybrid,5.7 L / 100 km,89503,White / Black,"Waterloo, NSW",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2021,HiAce,Wheelchair Vehicle Sales,2021 Toyota HiAce,USED,Automatic,-,Other,Unleaded,-,22759,Silver / -,"Geebung, QLD",-,Wagon,,,60000-70000 AUD
Nissan,2021,Navara,Ute / Tray,2021 Nissan Navara PRO-4X Warrior (4X4),USED,Automatic,"4 cyl, 2.3 L",4WD,Diesel,8.1 L / 100 km,48202,Black / -,"Bungalow, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2021,Fortuner,SUV,2021 Toyota Fortuner GXL,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.6 L / 100 km,16768,White / -,"Ballarat, VIC",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2019,Landcruiser,SUV,2019 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,81135,Red / -,"Bentley, WA",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Ford,2022,Ranger,Ute / Tray,2022 Ford Ranger Wildtrak 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.9 L / 100 km,13614,White / Black,"Myaree, WA",5 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Holden,1985,Commodore,Sedan,1985 Holden Commodore Berlina,USED,Automatic,"8 cyl, 5 L",Rear,Leaded,17 L / 100 km,259000,Red / -,"Saint Marys, NSW",8 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2021,RAV4,SUV,2021 Toyota RAV4 Edge (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,27101,Grey / Grey,"East Maitland, NSW",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Ford,2018,Mustang,USED Dealer ad,2018 Ford Mustang GT,USED,Automatic,-,Rear,Premium,-,33304,Black / Leather,"Epping, VIC",-,,,,60000-70000 AUD
Ford,2022,Ranger,Ute / Tray,2022 Ford Ranger XLT 2.0 (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7.6 L / 100 km,11315,Black / -,"Osborne Park, WA",4 cyl,Ute / Tray, 4 Doors, 4 Seats,60000-70000 AUD
Jeep,2021,Wrangler,SUV,2021 Jeep Wrangler Unlimited Overland (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,Unleaded,9.7 L / 100 km,10831,Grey / Black,"Alexandria, NSW",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Mercedes-Benz,2019,GLC300,SUV,2019 Mercedes-Benz GLC300 4Matic,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.1 L / 100 km,71997,Black / Black,"Artarmon, NSW",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Ford,2022,Everest,SUV,2022 Ford Everest Titanium (4WD),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7 L / 100 km,18145,Blue / -,"Wangara, WA",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Jeep,2020,Grand,SUV,2020 Jeep Grand Cherokee Trailhawk (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7 L / 100 km,41754,Blue / -,"Aspley, QLD",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Land,2020,Rover,SUV,2020 Land Rover Range Rover Evoque P200 S (147KW),USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.1 L / 100 km,26227,Black / -,"Rozelle, NSW",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Jaguar,2020,XE,Sedan,2020 Jaguar XE P300 R-Dynamic HSE,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.7 L / 100 km,15345,Blue / Ebony Windsor Sports Leather/Ebony/Ebony,"Phillip, ACT",4 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2023,RAV4,SUV,2023 Toyota RAV4 XSE (2WD) Hybrid Premium Paint,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.8 L / 100 km,31,White / Black,"Smeaton Grange, NSW",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Toyota,2017,Landcruiser,Ute / Tray,2017 Toyota Landcruiser Workmate (4X4),USED,Manual,"8 cyl, 4.5 L",4WD,Diesel,10.7 L / 100 km,87403,White / -,"Granville, NSW",8 cyl,Ute / Tray, 2 Doors, 3 Seats,60000-70000 AUD
Audi,2020,Q3,SUV,2020 Audi Q3 40 Tfsi Quattro S Line,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.3 L / 100 km,25000,White / Black Leather,"Springwood, QLD",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Mercedes-Benz,2017,E300,Sedan,2017 Mercedes-Benz E300,USED,Automatic,"4 cyl, 2 L",Rear,Premium,7.1 L / 100 km,33145,Grey / Black,"Epping, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Mercedes-Benz,2012,C-CLASS,Motoring Group Plus Pty Ltd,2012 Mercedes-Benz C-CLASS C63 AMG SPEEDSHIFT MCT Performance Package,USED,Automatic,-,Rear,Premium,-,87091,Black / Black,"Auburn, NSW",-,Coupe,,,60000-70000 AUD
Jeep,2020,Grand,SUV,2020 Jeep Grand Cherokee Trailhawk (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7 L / 100 km,89867,Red / Black,"Hoppers Crossing, VIC",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2023,Kluger,SUV,2023 Toyota Kluger GX Hybrid AWD,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,5.6 L / 100 km,24,Silver / -,"Hamilton East, NSW",4 cyl,SUV, 5 Doors, 7 Seats,60000-70000 AUD
Isuzu,2021,MU-X,SUV,2021 Isuzu MU-X LS-U (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8.3 L / 100 km,46800,Blue / -,"Enfield, SA",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Ford,2018,Mustang,Coupe,2018 Ford Mustang Fastback GT 5.0 V8,USED,Automatic,"8 cyl, 5 L",Rear,Premium,12.7 L / 100 km,26634,Red / Black,"Ryde, NSW",8 cyl,Coupe, 2 Doors, 4 Seats,60000-70000 AUD
Land,2014,Rover,Magic Deals,2014 Land Rover Range Rover Sport HSE,USED,Automatic,-,Other,Diesel,-,107560,White / White,"Burswood, WA",-,Wagon,,,60000-70000 AUD
Toyota,2022,Hilux,Ute / Tray,2022 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,36302,White / -,"Bentley, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2015,Landcruiser,Ute / Tray,2015 Toyota Landcruiser Workmate (4X4),USED,Manual,"8 cyl, 4.5 L",4WD,Diesel,11.5 L / 100 km,154213,White / Grey,"Pakenham, VIC",8 cyl,Ute / Tray, 2 Doors, 3 Seats,60000-70000 AUD
Cupra,2022,Born,Hatchback,2022 Cupra Born (4 Seat),USED,Automatic,0 L,Rear,Electric,0 L / 100 km,1000,Silver / Blue Dinamica,"Chatswood, NSW",0 L,Hatchback, 5 Doors, 4 Seats,60000-70000 AUD
Toyota,2023,RAV4,SUV,2023 Toyota RAV4 GX (2WD) Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.8 L / 100 km,49,Grey / Grey,"Brookvale, NSW",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Land,2017,Rover,SUV,2017 Land Rover Discovery TD6 HSE,USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7.2 L / 100 km,123647,Black / -,"Rozelle, NSW",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2020,Landcruiser,SUV,2020 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,57116,White / -,"Ulladulla, NSW",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2018,HiAce,"02 **** ****
",2018 Toyota HiAce S-GL Dark Prime Edition Widebody 4WD Dark Prime Edition,USED,-,-,Other,Unleaded,-,78019,Black / Grey,"West Ryde, NSW",-,,,,60000-70000 AUD
Ford,2018,Mustang,Coupe,2018 Ford Mustang Fastback GT 5.0 V8,USED,Automatic,"8 cyl, 5 L",Rear,Premium,12.7 L / 100 km,20018,Red / Black Leather,"Berwick, VIC",8 cyl,Coupe, 2 Doors, 4 Seats,60000-70000 AUD
