Source,Company Name,ICB Industry,Admission Date,ICB Super-Sector,Country of Incorporation,World Region,Market,International Issuer,Company Market Cap (￡m),Stock Code,Listing Status,Director's English Name,Capacity,Position,Appointment Date (yyyy-mm-dd),Resignation Date (yyyy-mm-dd),wiki_title,wiki_url,area_served,company_type,founded,founders,headquarters,industry,key_people,net_income,num_employees,operating_income,owner,parent,products,revenue,subsidiaries,total_assets,total_equity,traded_as,website
Hong Kong,Comba Telecom Systems Holdings Limited,Technology,,,,,,,,2342.0,Current,CHANG Fei Fu,Executive Director,,2018-02-23,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Come Sure Group (Holdings) Limited,Industrials,,,,,,,,794.0,Current,CHEUNG Wang Ip,Independent Non Executive Director,,2024-07-08,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Computer And Technologies Holdings Limited,Technology,,,,,,,,46.0,Current,CHAN Yuen Shan Clara,Independent Non Executive Director,,2022-01-28,,Computer Technology Limited,https://en.wikipedia.org/wiki/Computer_Technology_Limited,,,1965,Iann Barron,"Hemel Hempstead, United Kingdom",Computer hardware,"Iann Barron (1965-1971),Tom Margerison (Chairman 1971-1975),Tony Davies (Managing Director 1981-1989)",,,,,,minicomputers,,,,,,
Hong Kong,Computime Group Limited,Industrials,,,,,,,,320.0,Current,AUYANG Pak Hong Bernard,Executive Director,"Chairman, CEO",2020-04-01,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Comtec Solar Systems Group Limited,Industrials,,,,,,,,712.0,Current,DAI Ji,Non Executive Director,,2019-09-23,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,"Concord Healthcare Group Co., Ltd.",Health Care,,,,,,,,2453.0,Current,CHANG Liang,Executive Director,,2022-04-29,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Concord New Energy Group Limited,Utilities,,,,,,,,182.0,Current,CHAN Kam Kwan Jason,Executive Director,,2024-04-26,,Concord New Energy,https://en.wikipedia.org/wiki/Concord_New_Energy,,listed,1984 in Hong Kong (predecessor)1997 in Bermuda and Hong Kong2007 (backdoor listing),,"Hong Kong S.A.R., China(second registered office)Singapore(management centre)Hamilton, Bermuda(registered office)",Public utility,,,,,,,,,Nam Pei Hong Sum Yung Drugs(former)China Wind Power Holdings,,,SEHK: 182,www.concordnewenergy.com
Hong Kong,Confidence Intelligence Holdings Limited,Industrials,,,,,,,,1967.0,Current,CHOW Kit Ting,Independent Non Executive Director - A/F,,2024-12-11,,History of artificial intelligence,https://en.wikipedia.org/wiki/History_of_artificial_intelligence,,,,,,,,,,,,,,,,,,,
Hong Kong,Congyu Intelligent Agricultural Holdings Limited,Consumer Staples,,,,,,,,875.0,Current,LI Shao Hua,Independent Non Executive Director,,2015-01-02,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Consun Pharmaceutical Group Limited,Health Care,,,,,,,,1681.0,Current,AN Meng,Executive Director,"Chairman, CEO",2021-03-24,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Contel Technology Company Limited,Technology,,,,,,,,1912.0,Current,CHAN Kwok Kuen Kenneth,Independent Non Executive Director,,2023-06-30,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,"Contemporary Amperex Technology Co., Limited",Industrials,,,,,,,,3750.0,Current,LI Ping,Executive Director,,2014-11-01,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Continental Aerospace Technologies Holding Limited,Industrials,,,,,,,,232.0,Current,CHOW Wai Kam,Non Executive Director,,2015-06-23,,Continental Aerospace Technologies,https://en.wikipedia.org/wiki/Continental_Aerospace_Technologies,,Division,1929,,"Mobile, Alabama, United States",Aircraft engines,"Karen Hong, CEO (since March 2022)",,,,Aviation Industry Corporation of China,Ryan Aeronautical(1965–1969)Teledyne(1969–2011)Aviation Industry Corporation of China(2011 – present),,,Gray Marine Motor Company(1944–1967),,,,http://continental.aero
Hong Kong,Continental Holdings Limited,Consumer Discretionary,,,,,,,,513.0,Current,CHAN Mei Kei Alice,Executive Director,,2024-02-08,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,"ContiOcean Environment Tech Group Co., Ltd.",Industrials,,,,,,,,2613.0,Current,CHEN Rui,Executive Director,,2022-12-20,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Convenience Retail Asia Ltd.,Consumer Staples,,,,,,,,831.0,Current,FUNG Kwok Lun William,Non Executive Director,Chairman,2001-01-03,,Convenience Retail Asia,https://en.wikipedia.org/wiki/Convenience_Retail_Asia,People's Republic of ChinaHong KongMacau,Listed company,1985,,Hong Kong,Retailing,Chairman: Dr. Victor FungCEO: Mr. Richard Yeung,,,,,Li & Fung,,,"Circle K (until 2020), Saint Honore Cake Shop",,,,Convenience Retail Asia Limited
Hong Kong,Cool Link (Holdings) Limited,Consumer Staples,,,,,,,,8491.0,Current,CHAN Oi Chong,Independent Non Executive Director,,2017-08-30,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Coolpad Group Limited,Technology,,,,,,,,2369.0,Current,CHEN Jia Jun,Executive Director,"Chairman, CEO",2019-01-17,,Coolpad,https://en.wikipedia.org/wiki/Coolpad,Worldwide,Public,29 April 1993; 32 years ago (1993-04-29) (as Yulong Computer)2002 (as China Wireless Tech.),Guo Deying(as chairman)Shenzhen University(as shareholder)Dickman Enterprises(as shareholder),"Shenzhen, China(general office)Cayman Islands(registered office)Hong Kong(second office)",Consumer electronics,Chen Jiajun(CEO)Leung Siu Kee(director)Lam Ting Fung Freeman(director)Liang Rui(director),HK$ -409 million (2018),637 (Dec.2018),,Chen Jiajun(17.83%)Zeal(10.95%)Guo Deying(09.21%),,Smartphones,"HK$1,277 million (2018)",Yulong Computer (100%),"HK$3,117 million (2018)",HK$0414 million (2018),SEHK: 2369,www.coolpad.comwww.coolpad.us (alternate US site)
Hong Kong,Coolpoint Innonism Holding Limited,Real Estate,,,,,,,,8040.0,Current,CHENG Tsang Fu Dennis,Executive Director,"Chairman, CEO",2017-03-08,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Cornerstone Financial Holdings Limited,Consumer Discretionary,,,,,,,,8112.0,Current,AN Xi Lei,Executive Director,,2016-12-01,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Cornerstone Technologies Holdings Limited,Industrials,,,,,,,,8391.0,Current,HO Karl,Executive Director,,2024-11-21,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,"COSCO SHIPPING Development Co., Ltd.",Industrials,,,,,,,,2866.0,Current,CHAN Kwok Leung,Independent Non Executive Director,,2023-02-27,,COSCO Shipping,https://en.wikipedia.org/wiki/COSCO_Shipping,Worldwide,State-owned enterprise,2016; 9 years ago (2016),,"Shanghai, China",Marine transportation,Wan Min (Chairman/CCP Committee Secretary) Zajian Wong (COO) Meifeng Chen (CFO),,"118,243 (2020)",,,,,"$44,655 million (2020)",COSCO Shipping DevelopmentCOSCO Shipping EnergyCOSCO Shipping InternationalCOSCO Shipping PortsCOSCO Shipping TechnologyChina Shipping GroupOrient OverseasOOCL,"$125,906.4 million (2020)","$28,202.6 million (2020)",,en.coscoshipping.com
Hong Kong,COSCO SHIPPING Energy Transportation Co Ltd,Industrials,,,,,,,,1138.0,Current,HUANG Victor,Independent Non Executive Director - A/F,,2020-06-22,,COSCO Shipping,https://en.wikipedia.org/wiki/COSCO_Shipping,Worldwide,State-owned enterprise,2016; 9 years ago (2016),,"Shanghai, China",Marine transportation,Wan Min (Chairman/CCP Committee Secretary) Zajian Wong (COO) Meifeng Chen (CFO),,"118,243 (2020)",,,,,"$44,655 million (2020)",COSCO Shipping DevelopmentCOSCO Shipping EnergyCOSCO Shipping InternationalCOSCO Shipping PortsCOSCO Shipping TechnologyChina Shipping GroupOrient OverseasOOCL,"$125,906.4 million (2020)","$28,202.6 million (2020)",,en.coscoshipping.com
Hong Kong,"COSCO SHIPPING Holdings Co., Ltd.",Industrials,,,,,,,,1919.0,Current,HAI Chi Yuet,Independent Non Executive Director,,2023-11-16,,COSCO Shipping,https://en.wikipedia.org/wiki/COSCO_Shipping,Worldwide,State-owned enterprise,2016; 9 years ago (2016),,"Shanghai, China",Marine transportation,Wan Min (Chairman/CCP Committee Secretary) Zajian Wong (COO) Meifeng Chen (CFO),,"118,243 (2020)",,,,,"$44,655 million (2020)",COSCO Shipping DevelopmentCOSCO Shipping EnergyCOSCO Shipping InternationalCOSCO Shipping PortsCOSCO Shipping TechnologyChina Shipping GroupOrient OverseasOOCL,"$125,906.4 million (2020)","$28,202.6 million (2020)",,en.coscoshipping.com
Hong Kong,"COSCO SHIPPING International (Hong Kong) Co., Ltd.",Industrials,,,,,,,,517.0,Current,JIANG Xiao Ming Simon,Independent Non Executive Director - A/F,,2007-04-12,,COSCO Shipping,https://en.wikipedia.org/wiki/COSCO_Shipping,Worldwide,State-owned enterprise,2016; 9 years ago (2016),,"Shanghai, China",Marine transportation,Wan Min (Chairman/CCP Committee Secretary) Zajian Wong (COO) Meifeng Chen (CFO),,"118,243 (2020)",,,,,"$44,655 million (2020)",COSCO Shipping DevelopmentCOSCO Shipping EnergyCOSCO Shipping InternationalCOSCO Shipping PortsCOSCO Shipping TechnologyChina Shipping GroupOrient OverseasOOCL,"$125,906.4 million (2020)","$28,202.6 million (2020)",,en.coscoshipping.com
Hong Kong,COSCO SHIPPING Ports Limited,Industrials,,,,,,,,1199.0,Current,CHAN Ka Lok,Independent Non Executive Director,,2016-10-24,,COSCO Shipping,https://en.wikipedia.org/wiki/COSCO_Shipping,Worldwide,State-owned enterprise,2016; 9 years ago (2016),,"Shanghai, China",Marine transportation,Wan Min (Chairman/CCP Committee Secretary) Zajian Wong (COO) Meifeng Chen (CFO),,"118,243 (2020)",,,,,"$44,655 million (2020)",COSCO Shipping DevelopmentCOSCO Shipping EnergyCOSCO Shipping InternationalCOSCO Shipping PortsCOSCO Shipping TechnologyChina Shipping GroupOrient OverseasOOCL,"$125,906.4 million (2020)","$28,202.6 million (2020)",,en.coscoshipping.com
Hong Kong,Cosmo Lady (China) Holdings Company Limited,Consumer Discretionary,,,,,,,,2298.0,Current,DAI Yiyi,Independent Non Executive Director,,2014-06-09,,Cosmo Lady,https://en.wikipedia.org/wiki/Cosmo_Lady,,,,,,,,,,,,,,,,,,,
Hong Kong,Cosmopolitan International Holdings Limited,Real Estate,,,,,,,,120.0,Current,BONG Shu Ying Francis,Independent Non Executive Director,,2021-06-08,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Cosmos Machinery Enterprises Limited,Industrials,,,,,,,,118.0,Current,KAN Wai Wah,Non Executive Director,,1998-05-22,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Country Garden Holdings Company Limited,Real Estate,,,,,,,,2007.0,Current,CHEN Chong,Non Executive Director,,2016-12-08,,Country Garden,https://en.wikipedia.org/wiki/Country_Garden,"China, Malaysia, Australia",Public,1992,Yang Guoqiang,"Shunde, Guangdong, China","Real estate, education",Chairman: Yang Huiyan (楊惠妍)Largest shareholder: Yang Huiyan,US$ -899.7 million (2023),"69,932 (2023)",,,,"Landed & high-rise residential, commercial, leisure and hospitality developments","US$ 63,978.9 million (2023)","Country Garden Properties (Malaysia) Sdn. Bhd., Country Garden Danga Bay Sdn. Bhd.","US$ 252,923.9 million (2023)","US$ 29,522.6 million (2023)",SEHK: 2007Hang Seng Index component,countrygarden.com.cn
Hong Kong,Country Garden Services Holdings Company Limited,Real Estate,,,,,,,,6098.0,Current,CHEN Wei Ru,Independent Non Executive Director,,2018-05-25,,Country Garden,https://en.wikipedia.org/wiki/Country_Garden,"China, Malaysia, Australia",Public,1992,Yang Guoqiang,"Shunde, Guangdong, China","Real estate, education",Chairman: Yang Huiyan (楊惠妍)Largest shareholder: Yang Huiyan,US$ -899.7 million (2023),"69,932 (2023)",,,,"Landed & high-rise residential, commercial, leisure and hospitality developments","US$ 63,978.9 million (2023)","Country Garden Properties (Malaysia) Sdn. Bhd., Country Garden Danga Bay Sdn. Bhd.","US$ 252,923.9 million (2023)","US$ 29,522.6 million (2023)",SEHK: 2007Hang Seng Index component,countrygarden.com.cn
Hong Kong,Courage Investment Group Limited,Industrials,,,,,,,,1145.0,Current,DENG Bang Hao,Independent Non Executive Director,,2025-03-10,,Courage Investment Group,https://en.wikipedia.org/wiki/Courage_Investment_Group,,,2001,,,Shipping,"Hsu Chih-Chien Chairman, Wu Chao-Huan Managing Director",,,,,,,,,,,,www.courageinv.com
Hong Kong,Cowell e Holdings Inc.,Industrials,,,,,,,,1415.0,Current,CHEN Han Yang,Non Executive Director,,2021-03-01,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CPM Group Limited,Basic Materials,,,,,,,,1932.0,Current,CHUA Joo Bin,Independent Non Executive Director - A/F,,2017-06-09,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CR Construction Group Holdings Limited,Real Estate,,,,,,,,1582.0,Current,CHAN Tak Yiu,Executive Director,,2017-07-20,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Crazy Sports Group Limited,Consumer Discretionary,,,,,,,,82.0,Current,LIU Hao Ming,Independent Non Executive Director - A/F,,2022-01-01,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CRCC High-Tech Equipment Corporation Limited,Industrials,,,,,,,,1786.0,Current,CHEN Yong Xiang,Executive Director,,2017-06-22,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Creative China Holdings Limited,Consumer Discretionary,,,,,,,,8368.0,Current,FU Yue Hong,Independent Non Executive Director,,2019-07-10,,Universal Creative,https://en.wikipedia.org/wiki/Universal_Creative,,Division,1968; 57 years ago (1968),,"Orlando, Florida","Engineering, architecture, design","Molly Murphy, President",,,,,Universal Destinations & Experiences,"Theme parks, resorts, attractions",,,,,,
Hong Kong,Crocodile Garments Limited,Real Estate,,,,,,,,122.0,Current,CHOW Bing Chiu,Non Executive Director,,2021-03-29,,Crocodile Garments,https://en.wikipedia.org/wiki/Crocodile_Garments,,Retail,1952; 73 years ago (1952),,"Hong Kong, China",Garments,,,,,,,Clothes,,,,,,crocodileinternational.com
Hong Kong,CROSSTEC Group Holdings Limited,Consumer Discretionary,,,,,,,,3893.0,Current,LEE Kwai Sheung,Independent Non Executive Director - A/F,,2023-01-20,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Crown International Corporation Limited,Real Estate,,,,,,,,727.0,Current,DENG Jian Guo,Executive Director,,2024-08-15,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CRRC Corporation Limited,Industrials,,,,,,,,1766.0,Current,FAN Bing,Non Executive Director,,2025-09-22,,CRRC Qingdao Sifang,https://en.wikipedia.org/wiki/CRRC_Qingdao_Sifang,,Subsidiary,"1900(as Syfang General Repair Works)July 22, 2002(as CRRC Qingdao Sifang Co., Ltd.)",,"Qingdao, Shandong, China",Railway - rolling stock,,,,,,CRRC,,,,,,,crrcgc.cc/sfgfen
Hong Kong,"Cryofocus Medtech (Shanghai) Co., Ltd.",Health Care,,,,,,,,6922.0,Current,GAO Da Yong,Independent Non Executive Director,,2021-12-02,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,Crypto Flow Technology Limited,Technology,,,,,,,,8198.0,Current,CHU Ho Hwa Howard,Independent Non Executive Director,,2022-09-09,,Flow Traders,https://en.wikipedia.org/wiki/Flow_Traders,,Public,2004,,"Amsterdam, Netherlands",Financial services,Mike Kuehnel (CEO),,600 (2022),€586.6 million (2020),,,"Securities trading, Market making, High-frequency trading",€933.4 million (2020),,,,Euronext Amsterdam: FLOW,www.flowtraders.com
Hong Kong,Crystal International Group Limited,Consumer Discretionary,,,,,,,,2232.0,Current,CHANG Ka Ki George,Independent Non Executive Director - A/F,,2007-11-01,,Crystal Group,https://en.wikipedia.org/wiki/Crystal_Group,,,1970,Kenneth Lo and Yvonne Lo,Hong Kong,,"Kenneth Lo, chairman Andrew Lo, CEO",,"48,000",,,,,over US$1.6 billion,,,,,www.crystalgroup.com
Hong Kong,CSC Financial Co Ltd,Financials,,,,,,,,6066.0,Current,DAI Bo,Non Executive Director,,2025-11-21,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSC Holdings Limited,Financials,,,,,,,,235.0,Current,CHOW Kam Wah,Executive Director,,2007-07-30,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSI Properties Limited,Real Estate,,,,,,,,497.0,Current,CHAK Hubert,Independent Non Executive Director,,2025-06-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Berkshire Daily (2x) Leveraged Product,,,,,,,,,7777.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Bitcoin Futures Daily (-1x) Inverse Product,,,,,,,,,7376.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Bitcoin Futures ETF,,,,,,,,,3066.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Coinbase Daily (-2x) Inverse Product,,,,,,,,,7311.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Coinbase Daily (2x) Leveraged Product,,,,,,,,,7711.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Ether Futures ETF,,,,,,,,,3068.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP FTSE Asia Pacific Select REITs ETF,,,,,,,,,3447.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP FTSE East-West Equity Select ETF,,,,,,,,,3441.0,Current,CAI Zhong Ping,Non Executive Director,,2025-03-31,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP FTSE HK-Korea Tech+ Index ETF,,,,,,,,,3431.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP FTSE Hong Kong Equity ETF,,,,,,,,,3443.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP FTSE US Treasury 20+ Years Index ETF,,,,,,,,,3433.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP FTSE Vietnam 30 ETF,,,,,,,,,3004.0,Current,DING Chen,Executive Director,,2022-09-20,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Hang Seng HK-US TECH ETF,,,,,,,,,3442.0,Current,CAI Zhong Ping,Non Executive Director,,2025-03-31,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Hang Seng Stock Connect High Dividend ETF,,,,,,,,,3469.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Huatai-Pinebridge CSI 300 ETF,,,,,,,,,3133.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP MAG Seven ETF,,,,,,,,,3454.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP MicroStrategy Daily (-2x) Inverse Product,,,,,,,,,7399.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP MicroStrategy Daily (2x) Leveraged Product,,,,,,,,,7799.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP MSCI HK China Connect Select ETF,,,,,,,,,3432.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Nikkei 225 Daily (-2x) Inverse Product,,,,,,,,,7515.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Nikkei 225 Daily (2x) Leveraged Product,,,,,,,,,7262.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Nikkei 225 Index ETF,,,,,,,,,3153.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP NVIDIA Daily (-2x) Inverse Product,,,,,,,,,7388.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP NVIDIA Daily (2x) Leveraged Product,,,,,,,,,7788.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Samsung Electronics Daily (-2x) Inverse Product,,,,,,,,,7347.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Samsung Electronics Daily (2x) Leveraged Product,,,,,,,,,7747.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Saudi Arabia ETF,,,,,,,,,2830.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Saudi Arabia ETF (RMB),,,,,,,,,82830.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP SK Hynix Daily (2x) Leveraged Product,,,,,,,,,7709.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Tesla Daily (-2x) Inverse Product,,,,,,,,,7366.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSOP Tesla Daily (2x) Leveraged Product,,,,,,,,,7766.0,Current,CAI Zhong Ping,Non Executive Director,,2014-04-17,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSPC Pharmaceutical Group Limited,Health Care,,,,,,,,1093.0,Current,AU Chun Kwok Alan,Independent Non Executive Director,,2021-01-27,,CSPC Pharmaceutical Group,https://en.wikipedia.org/wiki/CSPC_Pharmaceutical_Group,,listed,,,"Wan Chai,Hong Kong",Medication,Cai Dongchen (Chairman)Zhang Cuilong (CEO),¥CNY 5.605 billion（2021/12）,,¥ CNY 6.847 billion（2021/12）,,,,¥CNY 27.867 billion（2021/12）,,¥CNY 34.742 billion（2021/12）,¥CNY 26.828 billion（2021/12）,SEHK: 1093（Blue chip）,www.e-cspc.com
Hong Kong,CSSC (Hong Kong) Shipping Company Limited,Industrials,,,,,,,,3877.0,Current,CHI Ben Bin,Non Executive Director,,2023-02-24,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CSSC Offshore & Marine Engineering (Group) Company Limited,Industrials,,,,,,,,317.0,Current,GU Yuan,Non Executive Director,,2020-10-23,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CStone Pharmaceuticals,Health Care,,,,,,,,2616.0,Current,HITCHNER III Kenneth Walton,Non Executive Director,,2021-12-10,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CT Vision S.L. (International) Holdings Limited,Utilities,,,,,,,,994.0,Current,DING Ji,Executive Director,,2024-04-15,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,CTR Holdings Limited,Real Estate,,,,,,,,1416.0,Current,KUNG Wai Chiu Marco,Independent Non Executive Director - A/F,,2019-11-22,,,,,,,,,,,,,,,,,,,,,,
