Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
Holden,2017,UTE,Ute / Tray,2017 Holden UTE SS-V Redline,USED,Automatic,"8 cyl, 6.2 L",Rear,Unleaded,12.4 L / 100 km,54608,Silver / Dark Grey,"Hamilton, NSW",8 cyl,Ute / Tray, 2 Doors, 2 Seats,60000-70000 AUD
Jeep,2020,Wrangler,SUV,2020 Jeep Wrangler Unlimited Overland (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,Unleaded,9.7 L / 100 km,49673,Silver / Black,"Tweed Heads South, NSW",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Kia,2021,Sportage,SUV,2021 Kia Sportage GT-Line (awd),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.3 L / 100 km,17121,Blue / Black,"Berwick, VIC",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2012,Landcruiser,Ute / Tray,2012 Toyota Landcruiser Workmate (4X4),USED,Manual,"8 cyl, 4.5 L",4WD,Diesel,11.9 L / 100 km,155410,White / -,"Mount Barker, SA",8 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Porsche,2016,Macan,SUV,2016 Porsche Macan S,USED,Automatic,"6 cyl, 3 L",AWD,Premium,8.7 L / 100 km,70209,White / -,"Glebe, NSW",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2022,Hilux,Ute / Tray,2022 Toyota Hilux SR5 + Premium Interior (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.4 L / 100 km,11794,White / Black,"Fyshwick, ACT",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Audi,2021,A5,Mornington Hyundai & MG Used Cars,2021 Audi A5 45 Tfsi Quattro S Line Mhev,USED,-,"4 cyl, 2 L",AWD,Hybrid,7.1 L / 100 km,37305,Black / Black,"Mornington, VIC",4 cyl,Coupe, 2 Doors, 4 Seats,60000-70000 AUD
Mercedes-Benz,2016,E350,Sedan,2016 Mercedes-Benz E350 D,USED,Automatic,"6 cyl, 3 L",Rear,Diesel,5.6 L / 100 km,55983,Grey / Black Artico,"Berwick, VIC",6 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Mercedes-Benz,2019,GLC300,SUV,2019 Mercedes-Benz GLC300 4Matic,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.1 L / 100 km,71997,Black / Black,"Artarmon, NSW",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2021,Fortuner,SUV,2021 Toyota Fortuner Crusade,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.6 L / 100 km,32875,White / -,"Preston, VIC",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Ford,2015,Falcon,Sedan,2015 Ford Falcon XR8,USED,Manual,"8 cyl, 5 L",Rear,Unleaded,13.6 L / 100 km,61809,White / -,"Rozelle, NSW",8 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Audi,2018,A5,Motorama Mitsubishi Moorooka Used,2018 Audi A5 45 TFSI S Tronic Quattro Sport,USED,Automatic,-,Other,Premium,-,26356,White / -,"Moorooka, QLD",-,Convertible,,,60000-70000 AUD
Mercedes-Benz,2019,GLC43,SUV,2019 Mercedes-Benz GLC43,USED,Automatic,"6 cyl, 3 L",AWD,Premium,8.8 L / 100 km,112808,Grey / -,"Glebe, NSW",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Isuzu,2022,D-MAX,Ute / Tray,2022 Isuzu D-MAX LS-U+ (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8 L / 100 km,282,White / Black,"Derwent Park, TAS",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Mercedes-Benz,2019,C300,Coupe,2019 Mercedes-Benz C300,USED,Automatic,"4 cyl, 2 L",Rear,Unleaded,7 L / 100 km,30855,Blue / -,"Bentley, WA",4 cyl,Coupe, 2 Doors, 4 Seats,60000-70000 AUD
Subaru,2006,Impreza,"02 **** ****
",2006 Subaru Impreza,USED,-,-,Other,Unleaded,-,121433,Black / Recaro,"Smeaton Grange, NSW",-,,,,60000-70000 AUD
Isuzu,2022,D-MAX,Ute / Tray,2022 Isuzu D-MAX X-Terrain (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,7.7 L / 100 km,11550,White / -,"KINGSLEY, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Ford,2022,Mustang,Convertible,2022 Ford Mustang 2.3 Gtdi,USED,Automatic,"4 cyl, 2.3 L",Rear,Unleaded,9.5 L / 100 km,1550,White / Black,"Geelong, VIC",4 cyl,Convertible, 2 Doors, 4 Seats,60000-70000 AUD
Kia,2021,Stinger,Sedan,2021 Kia Stinger GT (red Leather),USED,Automatic,"6 cyl, 3.3 L",Rear,Unleaded,10.2 L / 100 km,23930,Black / Black,"North Narrabeen, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Land,2016,Rover,SUV,2016 Land Rover Range Rover Sport 3.0 TDV6 S,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,7.3 L / 100 km,89153,White / -,"Rozelle, NSW",6 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
BMW,2018,X3,Nick's Motors,2018 BMW X3 M40i Steptronic,USED,Automatic,-,Other,Premium,-,79921,White / Black Leather,"Minchinbury, NSW",-,Wagon,,,60000-70000 AUD
Toyota,2015,Landcruiser,Ute / Tray,2015 Toyota Landcruiser Workmate (4X4),USED,Manual,"8 cyl, 4.5 L",4WD,Diesel,11.5 L / 100 km,154213,White / Grey,"Pakenham, VIC",8 cyl,Ute / Tray, 2 Doors, 3 Seats,60000-70000 AUD
Kia,2022,Stinger,USED Dealer ad,2022 Kia Stinger GT Fastback,USED,Automatic,-,Rear,Unleaded,-,9625,White / Red,"Moss Vale, NSW",-,,,,60000-70000 AUD
Toyota,2021,Fortuner,SUV,2021 Toyota Fortuner Crusade,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.6 L / 100 km,26129,White / Leather,"Greenway, ACT",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2015,Alphard,Sun Auto Group Five Dock,2015 Toyota Alphard SC PACKAGE,USED,Automatic,-,Other,Unleaded,-,59672,Black / Black,"Five Dock, NSW",-,Wagon,,,60000-70000 AUD
Audi,2022,Q5,SUV,2022 Audi Q5 40 TDI Quattro Mhev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,5.4 L / 100 km,8270,White / Black,"Smeaton Grange, NSW",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Ford,2019,Everest,SUV,2019 Ford Everest Sport (4WD 7 Seat),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7 L / 100 km,29889,Silver / Black Leather,"Berwick, VIC",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
HSV,2015,Clubsport,Sedan,2015 HSV Clubsport R8,USED,Automatic,"8 cyl, 6.2 L",Rear,Premium,12.9 L / 100 km,110807,Black / -,"Rutherford, NSW",8 cyl,Sedan, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2020,Hilux,Ute / Tray,2020 Toyota Hilux Rugged X (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,61496,Black / Grey & Black Fabric,"Kunda Park, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Audi,2022,SQ2,SUV,2022 Audi SQ2 2.0 Tfsi Quattro,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.7 L / 100 km,9513,Grey / Black,"Greenway, ACT",4 cyl,SUV, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2021,Kluger,SUV,2021 Toyota Kluger GX Hybrid AWD,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,5.6 L / 100 km,14957,White / Grey,"Waitara, NSW",4 cyl,SUV, 5 Doors, 7 Seats,60000-70000 AUD
Toyota,2022,RAV4,SUV,2022 Toyota RAV4 XSE (2WD) Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.7 L / 100 km,14921,White / Black Softex W,"Reynella, SA",4 cyl,SUV, 5 Doors, 5 Seats,60000-70000 AUD
Ford,2022,Everest,SUV,2022 Ford Everest Titanium (4WD),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7 L / 100 km,13413,Grey / -,"Bibra Lake, WA",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2021,HiAce,Commercial,2021 Toyota HiAce Slwb,USED,Automatic,"4 cyl, 2.8 L",Rear,Diesel,8.4 L / 100 km,59893,White / Grey,"Homebush West, NSW",4 cyl,Commercial, 5 Doors, 2 Seats,60000-70000 AUD
Mitsubishi,2020,Pajero,SUV,2020 Mitsubishi Pajero Exceeed (4X4) 7 Seat,USED,Automatic,"4 cyl, 3.2 L",4WD,Diesel,9.1 L / 100 km,38478,White / -,"Bentley, WA",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2023,Hilux,Ute / Tray,2023 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8 L / 100 km,20,White / -,"Bentley, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2020,Fortuner,SUV,2020 Toyota Fortuner Crusade,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.6 L / 100 km,45619,White / -,"Mornington, VIC",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Hyundai,2022,Santa,SUV,2022 Hyundai Santa FE Highlander Crdi (awd),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,6.1 L / 100 km,6715,White / Black,"Kedron, QLD",4 cyl,SUV, 4 Doors, 7 Seats,60000-70000 AUD
Toyota,2021,Hilux,Ute / Tray,2021 Toyota Hilux SR5 (4X4),USED,Manual,"4 cyl, 2.8 L",4WD,Diesel,7.4 L / 100 km,29484,Blue / Black,"Moruya, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Toyota,2021,Hilux,Ute / Tray,2021 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,56826,White / -,"Blacktown, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,60000-70000 AUD
Mazda,2006,BT-50,Ute / Tray,2006 Mazda BT-50 B2500 DX,USED,Manual,"4 cyl, 2.5 L",Rear,Diesel,8.3 L / 100 km,314025,Silver / Grey  Cloth,"Campbellfield, VIC",4 cyl,Ute / Tray, 2 Doors, 3 Seats,less than 10000 AUD
Mercedes-Benz,2011,B180,Hatchback,2011 Mercedes-Benz B180,USED,Automatic,"4 cyl, 1.7 L",Front,Premium,7.6 L / 100 km,111501,Grey / Black,"Bunbury, WA",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Kia,2009,Sportage,SUV,2009 Kia Sportage LX (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,8.2 L / 100 km,217103,Grey / -,"Kenwick, WA",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Ford,2015,Ecosport,SUV,2015 Ford Ecosport Titanium 1.0,USED,Manual,"3 cyl, 1 L",Front,Premium,5.7 L / 100 km,165417,Black / Black Leather,"Elderslie, NSW",3 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Ford,2010,Fiesta,Hatchback,2010 Ford Fiesta LX,USED,Manual,"4 cyl, 1.6 L",Front,Diesel,4.4 L / 100 km,129853,Blue / Grey,"Coffs Harbour, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Holden,2008,Commodore,Ute / Tray,2008 Holden Commodore Omega,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,11.3 L / 100 km,239342,White / -,"Shepparton, VIC",6 cyl,Ute / Tray, 2 Doors, 2 Seats,less than 10000 AUD
Subaru,2011,Outback,SUV,2011 Subaru Outback 2.0D Premium (sat-Nav),USED,Manual,"4 cyl, 2 L",AWD,Diesel,6.4 L / 100 km,238850,White / -,"Five Dock, NSW",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Holden,2007,Commodore,Sedan,2007 Holden Commodore SV6,USED,Manual,"6 cyl, 3.6 L",Rear,Unleaded,11 L / 100 km,290437,Red / Grey,"Minchinbury, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Honda,2005,Accord,USED Dealer ad,2005 Honda Accord 30th Anniversary,USED,Automatic,-,Front,Unleaded,-,343048,Black / Beige  Leather,"BAYSWATER NORTH, VIC",-,,,,less than 10000 AUD
Toyota,2007,Corolla,Automotive Consultants,2007 Toyota Corolla ZRE152R Ascent Hatchback 5dr Auto 4sp 1.8i,USED,Automatic,-,Front,Unleaded,-,242073,Red / -,"Albion, QLD",-,Hatchback,,,less than 10000 AUD
Ford,2006,Fiesta,Alphamotive,2006 Ford Fiesta LX,USED,Automatic,-,Front,Unleaded,-,225536,Red / Grey,"BAYSWATER NORTH, VIC",-,Hatchback,,,less than 10000 AUD
Hyundai,2007,Tucson,SUV,2007 Hyundai Tucson City SX,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,9.2 L / 100 km,239417,Black / -,"Werribee, VIC",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Holden,2007,Captiva,SUV,2007 Holden Captiva LX (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,8.7 L / 100 km,220454,Black / -,"Arundel, QLD",4 cyl,SUV, 4 Doors, 7 Seats,less than 10000 AUD
Holden,2012,Captiva,SUV,2012 Holden Captiva 7 CX (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,8.1 L / 100 km,188000,White / Black,"Wangara, WA",4 cyl,SUV, 4 Doors, 7 Seats,less than 10000 AUD
Holden,2011,Cruze,Sedan,2011 Holden Cruze SRI,USED,Manual,"4 cyl, 1.4 L",Front,Unleaded,6.4 L / 100 km,161091,Blue / Dark Grey & Blue,"EPPING, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Volkswagen,2004,Touareg,SUV,2004 Volkswagen Touareg V6,USED,Automatic,"6 cyl, 3.2 L",4WD,Premium,19.1 L / 100 km,221822,Silver / -,"Point Cook, VIC",6 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Ford,2009,Falcon,Sedan,2009 Ford Falcon G6,USED,Automatic,"6 cyl, 4 L",Rear,Unleaded,10.5 L / 100 km,243175,Red / -,"Winnellie, NT",6 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Subaru,2006,Forester,SUV,2006 Subaru Forester X Luxury,USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,9.7 L / 100 km,155068,Blue / Leather,"Minto, NSW",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Holden,2004,Rodeo,Ute / Tray,2004 Holden Rodeo DX,USED,Manual,"4 cyl, 2.4 L",Rear,Unleaded,0 L / 100 km,108283,White / -,"Coopers Plains, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,less than 10000 AUD
Toyota,2007,Aurion,Sedan,2007 Toyota Aurion AT-X,USED,Automatic,"6 cyl, 3.5 L",Front,Unleaded,9.9 L / 100 km,207299,Silver / -,"Rocklea, QLD",6 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Holden,2005,Caprice,Sedan,2005 Holden Caprice,USED,Automatic,"8 cyl, 5.7 L",Rear,Unleaded,13.5 L / 100 km,231786,White / Grey,"Lisarow, NSW",8 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Mitsubishi,2009,Lancer,Hatchback,2009 Mitsubishi Lancer ES Sportback,USED,Manual,"4 cyl, 2 L",Front,Unleaded,7.9 L / 100 km,224034,Red / Black,"Eagle Farm, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Holden,2007,Barina,Hatchback,2007 Holden Barina,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,7.8 L / 100 km,177223,- / -,"Blair Athol, SA",4 cyl,Hatchback, 3 Doors, 5 Seats,less than 10000 AUD
Holden,2012,Cruze,Sedan,2012 Holden Cruze CD,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.4 L / 100 km,159317,Red / -,"Point Cook, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Holden,2004,Rodeo,3MT True Value Auto,2004 Holden Rodeo 2004 HOLDEN RODEO LX RA MANUAL 4X4,USED,Manual,-,Other,-,-,332466,White / -,"Victoria Park, WA",-,Ute / Tray,,,less than 10000 AUD
Toyota,2002,Corolla,Hatchback,2002 Toyota Corolla Conquest Seca,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.8 L / 100 km,248291,Blue / Black,"Castle Hill, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Hyundai,2008,Elantra,Sedan,2008 Hyundai Elantra Elite S,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.8 L / 100 km,225901,Black / -,"Leumeah, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Holden,2013,Trax,SUV,2013 Holden Trax LS,USED,Manual,"4 cyl, 1.8 L",Front,Unleaded,7 L / 100 km,133259,Silver / -,"Osborne Park, WA",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Nissan,2006,X-Trail,SUV,2006 Nissan X-Trail TI (4X4),USED,Manual,"4 cyl, 2.5 L",4WD,Unleaded,9.5 L / 100 km,216577,Silver / Grey,"Islington, NSW",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Mitsubishi,2008,Lancer,Hatchback,2008 Mitsubishi Lancer ES Sportback,USED,Manual,"4 cyl, 2 L",Front,Unleaded,7.9 L / 100 km,152072,Silver / Black,"Mordialloc, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Toyota,2005,Camry,Sedan,2005 Toyota Camry Ateva,USED,Automatic,"6 cyl, 3 L",Front,Unleaded,11.2 L / 100 km,228299,White / Gray,"Mile End, SA",6 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Toyota,2003,RAV4,SUV,2003 Toyota RAV4 Edge (4X4),USED,Manual,"4 cyl, 2 L",4WD,Unleaded,9 L / 100 km,231686,Silver / Black,"Minchinbury, NSW",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Hyundai,2012,Accent,Hatchback,2012 Hyundai Accent Active Crdi,USED,Automatic,"4 cyl, 1.6 L",Front,Diesel,5.6 L / 100 km,162000,Silver / -,"Acacia Ridge, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
BMW,2009,320I,Sedan,2009 BMW 320I Executive,USED,Automatic,"4 cyl, 2 L",Rear,Unleaded,8 L / 100 km,225869,Black / Black,"South Melbourne, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Toyota,2001,Corolla,Sedan,2001 Toyota Corolla Ascent,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.8 L / 100 km,156238,White / -,"Minto, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Kia,2008,RIO,Hatchback,2008 Kia RIO EX,USED,Manual,"4 cyl, 1.6 L",Front,Unleaded,6.9 L / 100 km,255250,Blue / -,"Kellyville, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Nissan,2008,Tiida,Hatchback,2008 Nissan Tiida ST,USED,Manual,"4 cyl, 1.8 L",Front,Unleaded,7.6 L / 100 km,128791,White / -,"Kedron, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Volkswagen,2005,Golf,Hatchback,2005 Volkswagen Golf GTI,USED,Manual,"4 cyl, 2 L",Front,Premium,8.1 L / 100 km,241792,Red / -,"Wangara, WA",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Ford,2001,Courier,Ute / Tray,2001 Ford Courier XL,USED,Manual,"4 cyl, 2.6 L",Rear,Unleaded,13 L / 100 km,180818,Blue / -,"Braybrook, VIC",4 cyl,Ute / Tray, 2 Doors, 4 Seats,less than 10000 AUD
Holden,2012,Cruze,Hatchback,2012 Holden Cruze CD Equipe,USED,Manual,"4 cyl, 1.8 L",Front,Unleaded,7 L / 100 km,144613,Blue / -,"Lansvale, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Toyota,2000,Avalon,Sedan,2000 Toyota Avalon VXI,USED,Automatic,"6 cyl, 3 L",Front,Unleaded,11.5 L / 100 km,209702,Green / Grey,"Ringwood, VIC",6 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Hyundai,2005,Tucson,SUV,2005 Hyundai Tucson Elite,USED,Automatic,"6 cyl, 2.7 L",AWD,Unleaded,11 L / 100 km,204000,Blue / Beige,"Wangara, WA",6 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Toyota,2003,Echo,Sedan,2003 Toyota Echo,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,6.6 L / 100 km,61435,Silver / -,"Maryville, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Mercedes-Benz,2007,B200,Hatchback,2007 Mercedes-Benz B200,USED,Automatic,"4 cyl, 2 L",Front,Premium,9.3 L / 100 km,141256,Black / -,"Coburg North, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Holden,2012,Barina,Hatchback,2012 Holden Barina CD,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.7 L / 100 km,117974,Blue / Black,"Woodridge, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Suzuki,2006,APV,Commercial,2006 Suzuki APV,USED,Manual,"4 cyl, 1.6 L",Rear,Unleaded,8 L / 100 km,307806,White / -,"Wacol, QLD",4 cyl,Commercial, 4 Doors, 2 Seats,less than 10000 AUD
Honda,2007,Accord,Sedan,2007 Honda Accord VTI,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,9.3 L / 100 km,210012,White / -,"Lansvale, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Toyota,2002,RAV4,SUV,2002 Toyota RAV4 Cruiser (4X4),USED,Manual,"4 cyl, 2 L",4WD,Unleaded,9 L / 100 km,260535,Silver / -,"Mansfield, QLD",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Nissan,2001,Navara,Ute / Tray,2001 Nissan Navara ST-R (4X4),USED,Manual,"6 cyl, 3 L",4WD,Unleaded,0 L / 100 km,235256,White / Grey,"Edgeworth, NSW",6 cyl,Ute / Tray, 4 Doors, 5 Seats,less than 10000 AUD
Subaru,2007,Forester,SUV,2007 Subaru Forester XS Luxury,USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,9.7 L / 100 km,222000,- / -,"Campsie, NSW",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Suzuki,2007,SX4,Hatchback,2007 Suzuki SX4 4X4,USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,9.5 L / 100 km,285211,Silver / Grey Cloth,"Stanthorpe, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Holden,2012,Captiva,SUV,2012 Holden Captiva 7 LX (4X4),USED,Automatic,"6 cyl, 3 L",AWD,Unleaded,11.3 L / 100 km,121948,Gold / Black Leather,"Elderslie, NSW",6 cyl,SUV, 4 Doors, 7 Seats,less than 10000 AUD
Skoda,2010,Octavia,Wagon,2010 Skoda Octavia 118 TSI,USED,Automatic,"4 cyl, 1.8 L",Front,Premium,6.7 L / 100 km,212994,- / -,"Bells Creek, QLD",4 cyl,Wagon, 4 Doors, 5 Seats,less than 10000 AUD
Holden,2009,Commodore,Wagon,2009 Holden Commodore Omega,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,10.7 L / 100 km,275950,Blue / -,"Fairfield East, NSW",6 cyl,Wagon, 4 Doors, 5 Seats,less than 10000 AUD
Mitsubishi,2008,Lancer,Sedan,2008 Mitsubishi Lancer VR-X,USED,Manual,"4 cyl, 2 L",Front,Unleaded,8.5 L / 100 km,158449,Gold / -,"Minchinbury, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Holden,2008,Astra,Hatchback,2008 Holden Astra CD,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,8.2 L / 100 km,100996,Silver / Grey,"Croydon, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Chery,2011,J11,SUV,2011 Chery J11 (FWD),USED,Manual,"4 cyl, 2 L",Front,Unleaded,8.9 L / 100 km,157000,Silver / -,"Klemzig, SA",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
GWM,2012,X200,Gamers Autos,2012 GWM X200 K2 Wagon 4dr Auto 5sp 4WD 2.0DT,USED,Automatic,-,Other,Diesel,-,205000,Silver / -,"Hamilton Hill, WA",-,Wagon,,,less than 10000 AUD
Honda,2010,City,Sedan,2010 Honda City VTI,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,6.6 L / 100 km,146445,Black / -,"Kogarah, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Mercedes-Benz,2005,E240,Sedan,2005 Mercedes-Benz E240 Classic,USED,Automatic,"6 cyl, 2.6 L",Rear,Unleaded,11 L / 100 km,207619,Silver / Black Leather,"Elderslie, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,less than 10000 AUD
Hyundai,2009,I30,Hatchback,2009 Hyundai I30 SX,USED,Manual,"4 cyl, 2 L",Front,Unleaded,7.2 L / 100 km,137149,White / Grey,"Nambour, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Nissan,2005,X-Trail,SUV,2005 Nissan X-Trail ST (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,Unleaded,10 L / 100 km,179514,White / Grey,"Kurri Kurri, NSW",4 cyl,SUV, 4 Doors, 5 Seats,less than 10000 AUD
Nissan,2007,Tiida,Hatchback,2007 Nissan Tiida ST,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.8 L / 100 km,98453,Silver / -,"Lambton, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Holden,2007,Astra,Hatchback,2007 Holden Astra CD,USED,Manual,"4 cyl, 1.8 L",Front,Unleaded,7.8 L / 100 km,227082,- / -,"Pooraka, SA",4 cyl,Hatchback, 5 Doors, 5 Seats,less than 10000 AUD
Ford,2010,Fiesta,3MT True Value Auto,2010 Ford Fiesta 2010 FORD FIESTA ZETEC WS MANUAL,USED,Manual,-,Other,-,-,183412,White / -,"Victoria Park, WA",-,Hatchback,,,less than 10000 AUD
Mazda,2001,MPV,Wagon,2001 Mazda MPV,USED,Automatic,"6 cyl, 2.5 L",Front,Unleaded,12.5 L / 100 km,160757,Green / Grey,"Ravenhall, VIC",6 cyl,Wagon, 4 Doors, 7 Seats,less than 10000 AUD
Kia,2008,Carnival,Wagon,2008 Kia Carnival EX,USED,Automatic,"6 cyl, 2.7 L",Front,Unleaded,11 L / 100 km,167293,- / -,"Cabramatta, NSW",6 cyl,Wagon, 4 Doors, 8 Seats,less than 10000 AUD
